sample140	sample145	sample150	sample173	sample178
XM_044313592.1	87.8022187206384	50.5022973375354	84.1544523526101	93.8593423117013	110.447681749068
XR_006395886.1	0	0	0	5.36339098924007	117.192578344431
XM_029343024.2	379.663297616094	369.984221798901	483.554154788014	509.522143977807	1040.40029983473
XM_044327972.1	34.9582907869209	23.055396610614	6.67892478988969	10.7267819784801	34.5675950512349
XR_006392795.1	87.8022187206384	0	0	0	0
XM_044315346.1	16.2596701334516	0	28.0514841175367	16.0901729677202	195.602001265524
XM_044309244.1	4.06491753336289	28.5447767559983	30.7230540334926	21.4535639569603	61.5471814326865
XM_044326194.1	44.7140928669918	71.3619418899957	12.0220646218014	0	5.90178452094255
XM_044314742.1	59.3477959870982	170.170784506913	48.0882584872058	241.352594515803	0.843112074420364
XR_006392295.1	97.5580208007094	32.9362808723057	14.6936345377573	33.9681429318538	36.2538192000756
XM_029342319.2	0	0	2.67156991595588	0	15.1760173395665
XM_029328980.2	34.1453072802483	0	0	0	0
XM_029330965.1	1671.49408971882	1530.43918453314	1385.20900142312	1301.51621338892	1175.29823174199
XM_029351061.2	0	0	0	0	156.818845842188
XM_044327462.1	958.50755436697	771.80684844103	730.674372013932	795.569663403944	648.35318522926
XM_029349959.2	564.210553630769	232.749718164294	404.742842267315	501.477057493947	88.5267678141382
XM_044318636.1	4.06491753336289	4.39150411630743	9.35049470584557	11.6206804766868	21.0778018605091
XR_006397562.1	6.50386805338063	3.29362808723057	34.7304089074264	79.5569663403944	23.6071380837702
XM_044328392.1	1171.50923311518	1014.43745086702	1057.94168671853	964.516479565006	1050.51764472777
XM_044321678.1	29.2674062402128	125.157867314762	183.002539242978	76.8752708457744	32.0382588279738
XM_029333713.2	30.893373253558	34.0341569013826	24.0441292436029	64.3606918708809	46.37116409312
XM_029352718.2	51.2179609203724	579.67854335258	428.786971510918	41.1193309175072	377.714209340323
XM_044318270.1	1007.28656476732	875.007195174255	1258.30943041522	2902.48842367709	1165.18088684894
XM_029345015.2	410.556670869652	418.290767078282	307.230540334926	581.927922332548	425.771597582284
XR_006396656.1	503.236790630326	629.082964661039	300.551615545036	460.35772657644	349.048398810031
XM_044323596.1	8.94281857339836	0	29.3872690755146	0	0
XM_044322370.1	14.6337031201064	15.370264407076	0	0.893898498206679	185.48465637248
XM_029334675.2	601.607794937708	554.427394683813	667.892478988969	691.877437611969	753.742194531805
XM_029330060.2	49.5919939070273	54.8938014538428	96.1765169744116	29.4986504408204	0
XM_044315445.1	1.62596701334516	153.70264407076	2.67156991595588	23.2413609533736	0
XM_044317870.1	16.2596701334516	10.9787602907686	0	6.25728948744675	14.3329052651462
XR_006393279.1	20.3245876668145	27.4469007269214	49.4240434451837	39.3315339210939	69.9783021768902
XM_044306976.1	330.071303709067	351.320329304594	404.742842267315	294.986504408204	340.617278065827
XM_044318031.1	52.8439279337176	21.9575205815371	60.1103231090072	55.4217068888141	39.6262674977571
XR_006397318.1	163.409684841188	90.0258343843022	16.0294194957353	112.631210774042	137.427268130519
XM_029337337.2	99.9969713207271	118.570611140301	40.0735487393382	0	57.3316210605847
XR_006395618.1	109.752773400798	61.481057628304	126.899571007904	135.872571727415	145.015276800303
