sample140	sample145	sample150	sample173	sample178
XM_044313592.1	7.75831027175578	7.42437596342249	7.72994906996417	7.80385838576933	7.91997144276898
XR_006395886.1	6.2971018992139	6.2971018992139	6.2971018992139	6.67281765224529	7.96404671618799
XM_029343024.2	9.03661059930966	9.00913890122639	9.30155402165544	9.36059740917832	10.2197556052252
XM_044327972.1	7.24204533757757	7.06904291731843	6.71608297086713	6.82696396324214	7.23693022301417
XR_006392795.1	7.75831027175578	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_044315346.1	6.9476050399498	6.2971018992139	7.14645880439356	6.94426162547443	8.38534411889318
XM_044309244.1	6.62441328112409	7.15368416980692	7.18480721065952	7.04234521343365	7.53511690582336
XM_044326194.1	7.36074682384722	7.62417477648129	6.8576685179675	6.2971018992139	6.69111354423175
XM_044314742.1	7.51404040774332	8.26359967021639	7.3983684078401	8.57914606944067	6.4464209041903
XR_006392295.1	7.83078899192127	7.21522197182753	6.91598130550101	7.22901985810994	7.25878528182983
XM_029342319.2	6.2971018992139	6.2971018992139	6.56264599733798	6.2971018992139	6.92590262537952
XM_029328980.2	7.23136564130622	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139
XM_029330965.1	10.8339786016428	10.7177086402721	10.5872711954501	10.5063425752567	10.3749437492582
XM_029351061.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	8.19467753867996
XM_044327462.1	10.1166144546248	9.84920679545187	9.78287589348507	9.88616229896199	9.64001617166381
XM_029349959.2	9.47736556603957	8.54482074557969	9.10534923554004	9.34256999387999	7.76385784563943
XM_044318636.1	6.62441328112409	6.63724954021237	6.79215853393335	6.84834527181694	7.03593004678199
XR_006397562.1	6.71059347264072	6.59184829214027	7.23906567730853	7.69312292340157	7.07800838685462
XM_044328392.1	10.3708067805734	10.1878548029567	10.2409129939972	10.1244408323502	10.2319967181201
XM_044321678.1	7.1641476210223	8.01406647944966	8.32647536819512	7.67104832400594	7.2030198899752
XM_029333713.2	7.18718940107177	7.22989471357528	7.08502999080669	7.56144911133859	7.3794159961911
XM_029352718.2	7.43194975032684	9.50870665464211	9.16819350189216	7.31886518068518	9.03112243624086
XM_044318270.1	10.1789419654097	10.003169502913	10.4627046509056	11.5782483364592	10.363870506439
XM_029345015.2	9.12080790251054	9.14110887080249	8.81629120706695	9.51320681657201	9.16046648690714
XR_006396656.1	9.34653306342772	9.60438544458288	8.79406391372056	9.24661837142378	8.94777223448257
XM_044323596.1	6.78134859076431	6.2971018992139	7.16586959759719	6.2971018992139	6.2971018992139
XM_044322370.1	6.91473686152366	6.92985113139187	6.2971018992139	6.45084827006569	8.33828802868111
XM_029334675.2	9.55197818164358	9.45717675690679	9.67525094579626	9.71733738379276	9.82045600673903
XM_029330060.2	7.41465352762815	7.46992945940442	7.82080497714102	7.16746631397885	6.2971018992139
XM_044315445.1	6.50437772945545	8.17803117143126	6.56264599733798	7.07207741269838	6.2971018992139
XM_044317870.1	6.9476050399498	6.83308141558058	6.2971018992139	6.70273168583728	6.90845037720076
XR_006393279.1	7.02288531650212	7.13750895946942	7.41284868841634	7.29727279532073	7.61207613705403
XM_044306976.1	8.88967005525973	8.95456585335004	9.10534923554004	8.77526076935183	8.92226267169752
XM_044318031.1	7.44893574118875	7.05085583852943	7.52139819551371	7.47526287086281	7.30086953436342
XR_006397318.1	8.22917142298489	7.7752482661886	6.94305874016979	7.93442185356239	8.08725515287439
XM_029337337.2	7.8482037096459	7.97285232709457	7.3062995671568	6.2971018992139	7.49431825748042
XR_006395618.1	7.91533486214019	7.53448968635626	8.02473023747576	8.07822203269838	8.13041047955277
XM_029332465.2	6.2971018992139	6.2971018992139	6.2971018992139	6.2971018992139	6.69111354423175
XM_029331931.2	9.49885517314411	8.90793427092031	9.566497553677	10.0046017299929	9.84331499849572
XR_003826325.2	7.00851438941176	6.92985113139187	7.63085145836572	7.12806965101769	7.00636603271817
XM_044315417.1	8.51392955436395	6.2971018992139	9.0244517417398	6.2971018992139	6.2971018992139
XR_003827962.2	8.16015300630388	7.05085583852943	8.18472674199126	7.92852766617441	8.44553336820154
XM_044311906.1	8.02922541077219	7.50273794848891	6.82597376184098	6.94426162547443	7.14308439598013
XM_044323690.1	6.75900806837813	6.2971018992139	6.48500226249626	6.2971018992139	6.87186152544046
XM_044317898.1	6.84271656331474	7.03217765974471	7.3983684078401	7.37064951390088	6.83263951280062
XM_044325680.1	6.62441328112409	6.95169224357703	7.91387378851233	6.78124575005878	7.32116654243045
XR_006396092.1	7.93152767130853	6.972781655389	7.16586959759719	7.19266001012528	6.90845037720076
XM_044315675.1	6.2971018992139	6.92985113139187	6.62209733571764	6.2971018992139	6.92590262537952
XM_044323687.1	6.50437772945545	6.46747090534689	6.2971018992139	7.04234521343365	6.2971018992139
XM_044316066.1	6.55085309058955	6.2971018992139	6.2971018992139	7.08648564639239	6.2971018992139
XR_006397303.1	6.44373101649577	6.2971018992139	6.96897712396515	6.60416027494879	6.66204674720442
XM_044322516.1	7.03695449605256	6.2971018992139	6.62209733571764	6.60416027494879	7.21448113277878
XR_006392013.1	8.38683681218195	6.46747090534689	7.35351043079691	6.92631562693083	7.50261356229202
XM_029335367.2	11.7715104186663	12.3393360280495	12.3520608049511	11.9385743053734	11.8477240283443
XM_029354142.2	8.25410421047678	6.8835739436783	6.2971018992139	7.10061078703352	8.81517589923176
XM_044314550.1	6.44373101649577	6.74630118169939	6.91598130550101	6.45084827006569	6.74347627074741
XM_029338156.2	10.1697643809534	10.2148804069874	11.3154726212578	13.3306953602012	11.4070151778369
XM_029350361.2	6.2971018992139	7.38870862177901	7.58364217024943	7.52786420840487	6.94285476565554
XM_029351145.2	6.2971018992139	7.21522197182753	6.9938662401057	7.63321048859114	7.29054067746147
XM_029337805.2	10.2435311776729	10.1050158932684	11.0402320539443	10.1723925340027	10.2001569827441
XM_044307687.1	6.2971018992139	8.08613877788676	7.3983684078401	7.56144911133859	7.83253593439787
XM_029329527.2	11.88103037706	11.7720823010556	11.7913306399939	11.6937714224775	11.3158757976789
XM_044321358.1	7.44048063196642	6.83308141558058	8.13367702884065	6.2971018992139	6.9910728072075
XM_029341410.2	7.14040029956935	7.7242961337376	7.33805070068195	7.22901985810994	7.91434362523077
XM_029325183.2	6.91473686152366	8.16616661411878	7.63085145836572	8.49557982168123	7.89729508256347
XM_044307023.1	6.2971018992139	6.2971018992139	6.56264599733798	6.2971018992139	6.71813265985679
XM_029333541.2	11.6320545002043	12.6725127556004	11.9227767590724	11.5082029466489	11.1985082296798
XM_044313596.1	7.90988694786189	8.06042451804204	6.2971018992139	8.09376169094594	8.54461544239586
XM_029331475.2	8.21227071515983	9.10341078203907	7.69792044152325	6.97864670696438	7.88578860482026
