Module	Section	Sample Name	Source
FastQC	all_sections	POC-57-TP2_S12_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-57-TP2_S12_R2_001_fastqc.zip
FastQC	all_sections	POC-50-TP2_S14_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-50-TP2_S14_R2_001_fastqc.zip
FastQC	all_sections	POC-50-TP2_S14_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-50-TP2_S14_R1_001_fastqc.zip
FastQC	all_sections	POC-47-TP2_S13_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-47-TP2_S13_R1_001_fastqc.zip
FastQC	all_sections	POC-47-TP2_S13_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-47-TP2_S13_R2_001_fastqc.zip
FastQC	all_sections	POC-53-TP2_S15_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-53-TP2_S15_R1_001_fastqc.zip
FastQC	all_sections	POC-57-TP2_S12_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-57-TP2_S12_R1_001_fastqc.zip
FastQC	all_sections	POC-48-TP2_S11_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-48-TP2_S11_R1_001_fastqc.zip
FastQC	all_sections	POC-53-TP2_S15_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-53-TP2_S15_R2_001_fastqc.zip
FastQC	all_sections	POC-48-TP2_S11_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/F-Ptuh/output/00.00-F-Ptuh-WGBS-reads-FastQC-MultiQC/raw-fastqc/POC-48-TP2_S11_R2_001_fastqc.zip
