sample47	sample48	sample50	sample53	sample57
Cluster_10	4.67147254227051	5.19430944470771	9.15136171417972	3.42831709933593	7.39501231299114
Cluster_15	6.27208743892286	8.03328387414802	7.68704648677125	3.57296449856912	4.55987597890049
Cluster_22	6.32261413924517	8.053187130129	7.72230131984362	3.8919440467416	4.55987597890049
Cluster_40	7.96540837990812	2.76960986516534	7.07321730713708	7.2428625985008	8.13343766733498
Cluster_41	2.76960986516534	2.76960986516534	2.76960986516534	2.76960986516534	7.17422327305969
Cluster_53	5.87377098887505	8.81361943155908	3.98048029113446	3.7982595580892	4.55987597890049
Cluster_59	2.76960986516534	5.57959268909074	2.76960986516534	5.11765533316071	6.73951795502991
Cluster_60	6.91358801931139	4.30541968305696	8.24273136706046	5.05362450728636	8.15083900866359
Cluster_64	3.55111487647211	6.89134109379529	5.93682225546611	2.76960986516534	6.28068795612789
Cluster_65	2.76960986516534	3.61759109178108	7.77920624960937	3.23739073736958	3.4832282342473
Cluster_68	9.69160019916992	5.68729617813547	5.43010902873895	9.46586191326717	4.86127526167435
Cluster_70	3.55111487647211	5.61642973536747	8.18917006171788	4.84043781232983	3.98225793502725
Cluster_75	2.76960986516534	6.97739245929379	2.76960986516534	2.76960986516534	7.25702443027888
Cluster_78	10.5021072901465	5.99604745750615	7.22038671403066	4.37887794094143	4.6685812176888
Cluster_80	2.76960986516534	2.76960986516534	2.76960986516534	2.76960986516534	8.05242144212202
Cluster_81	6.68258780901364	6.97739245929379	4.98606109255272	2.76960986516534	6.43160266424179
Cluster_82	9.19215551088553	6.93501226063976	7.63865538095416	3.42831709933593	5.02889251926381
Cluster_83	7.85891507254887	4.30541968305696	4.23298478827428	7.52975057975494	7.75523925261544
Cluster_91	2.76960986516534	7.12288093413024	4.66599773846269	8.03877651350375	6.31217903808643
Cluster_92	11.1104771409288	7.30014775135655	2.76960986516534	5.49677245298213	8.35228870035197
Cluster_111	9.22548618396719	5.33516048911241	2.76960986516534	3.23739073736958	6.8717236812949
Cluster_113	10.0102317166082	8.91131748144257	3.27598036701047	3.23739073736958	8.85508304574529
Cluster_115	8.29562942040099	9.39454858262866	3.27598036701047	2.76960986516534	7.82195893983764
Cluster_118	3.55111487647211	2.76960986516534	2.76960986516534	3.23739073736958	9.24751961709885
Cluster_120	2.76960986516534	5.85015065480103	7.33879534280292	4.43375599537387	3.4832282342473
Cluster_122	6.92990529830045	5.42156179559986	2.76960986516534	4.58468136547977	2.76960986516534
Cluster_126	3.41025958604442	5.33516048911241	5.97673084853771	7.90140974540224	3.76903412679845
Cluster_131	10.965636007807	8.54518028901546	7.38355623431079	5.83133124313695	9.61642624580966
Cluster_132	4.02178713407603	3.61759109178108	2.76960986516534	8.09331576695214	3.4832282342473
Cluster_135	3.77070353371069	4.08385319582448	3.76754300958642	6.91903761035101	7.38031830911083
Cluster_137	12.1649790023179	14.284400384865	12.096574506728	12.966993445519	16.253868978278
Cluster_138	7.71601819929264	3.37347410862845	4.07159277273459	8.80797479416618	2.76960986516534
Cluster_140	4.09294404730394	8.03994888963253	11.2259292110611	7.36202868407619	8.50214650626166
