sample47	sample48	sample50	sample53	sample57
Cluster_21	11.6994621950663	11.5328706373728	10.7176261789998	10.0548979312442	11.2242347271696
Cluster_36	5.28927547509173	6.05042276077433	4.85849996425474	5.39877522130353	6.11181210499203
Cluster_360	16.5727673204525	16.9109135491996	16.8709378835975	15.9039319854861	16.4352712337172
Cluster_390	9.0223795908826	9.56587543044638	9.34080289850037	9.33786963889608	9.26359795290319
Cluster_757	10.5678961832593	10.2013530112682	10.4180652929878	9.44355576680247	10.0647618985612
Cluster_925	14.2245099432928	14.7514868369576	14.0974018510297	14.2080782451627	13.8790191280636
Cluster_1015	11.4953316792641	11.3446223254797	11.3427418815719	10.4719566407872	10.1857054663759
Cluster_1068	5.98830143165591	5.46280136443024	5.95691791117429	6.34070104448614	5.24621051754712
Cluster_1080	9.17178100872343	9.34967804024355	9.12089065226968	8.89823192272301	9.19818039888782
Cluster_1116	7.78923849816096	7.64453743805819	7.47600764397399	6.95322474468579	8.35978935868649
Cluster_1289	11.1813995377679	11.1513256060298	11.6684338477896	10.0321581738906	10.4278598230819
Cluster_1296	17.3765442675689	17.5369969085859	17.4372028798694	17.0090703280401	16.6788998165115
Cluster_1793	14.5501836479607	14.0302130131675	14.7849501994767	14.632555453508	14.3440131744663
Cluster_1938	13.4376874367231	12.6606621005563	13.8053247158476	13.3067721123262	13.2724546243729
Cluster_1952	12.1983023831166	12.9249906479526	12.9002442148844	12.34586451678	11.3789063708201
Cluster_1953	11.4003973521383	11.2203881810206	11.0921029097148	10.6545781794654	10.1878132441234
Cluster_2793	8.11526342010367	8.13639225794579	7.38355623431079	6.88401523013476	7.74381242817118
Cluster_2837	6.1927578987987	6.75172359528299	5.48716624291832	5.93867046073548	5.99988433379668
Cluster_2839	6.50849029969738	6.44381026996126	6.42778049447781	5.98941673111632	6.18179417643504
Cluster_2859	8.77918662370431	8.142597985009	8.20586348461418	7.57975775894164	7.4382143728806
Cluster_2973	7.03920575261508	7.26640103313383	6.12595163114808	6.34070104448614	7.85419426459415
Cluster_3392	11.1478958825095	12.7973983440228	12.2877144150836	12.3325748078188	12.9115861934506
Cluster_3661	9.49379724434092	9.4506183952868	7.77361590048504	7.91877491677636	8.82288951071842
Cluster_4039	7.97720440982858	7.84057833386884	8.0106498765469	8.42936622146519	7.76657610429063
Cluster_4040	6.5514046725557	5.91033730332923	5.71825751845173	5.610218938969	7.13971846911214
Cluster_4118	11.7832593452704	11.0576119745008	10.7830204245682	9.9988924338071	10.3433998165487
Cluster_4435	11.9698447798132	12.0709969209369	12.0354662060503	11.2075153089771	11.8737922104043
Cluster_4437	14.511106127639	13.6936083444975	13.812746985448	13.7661237798898	13.6246981867077
Cluster_4438	9.23533701768283	10.0837924190144	10.0372185892413	10.261120557841	9.23126002627015
Cluster_4439	11.6382925434343	11.3785192761848	11.7392703023052	11.4412209691329	11.0624992826226
Cluster_4572	15.2510256284621	14.3368138172751	14.2757158354047	14.2244687270421	13.8814628541337
Cluster_4754	6.98559638562907	7.23184272862649	6.03455186983806	6.54563773868625	7.19116971082407
Cluster_4823	10.3697521966452	10.6529874744436	10.3266247326962	10.1571292254918	10.0693421871527
Cluster_5253	5.61211455977607	5.46280136443024	5.40066599113532	4.91543309738245	5.74518220078305
Cluster_5612	9.280438384685	8.42306687824943	9.70004588561061	8.56507911206104	9.82039421880993
Cluster_5740	12.2940854544829	12.285164682136	12.0272757723392	11.5324573852224	12.5679752366069
Cluster_6382	9.80397390144025	10.2864382244516	9.5642977870891	9.11699298650844	10.1729937142898
