Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
RNA-ACR-140-S1-TP2_R1_001	79.1060552274871	42.0	128.89719817529124	130	9.090909090909092	47710408.0
RNA-ACR-140-S1-TP2_R2_001	77.51131960024887	43.0	128.8975412031689	130	9.090909090909092	47710408.0
RNA-ACR-145-S1-TP2_R1_001	79.8693733539217	42.0	128.87391454528563	130	9.090909090909092	42864294.0
RNA-ACR-145-S1-TP2_R2_001	78.25126335860526	43.0	128.87272936304515	130	9.090909090909092	42864294.0
RNA-ACR-150-S1-TP2_R1_001	78.3828607204878	44.0	128.89828196632445	130	9.090909090909092	43712298.0
RNA-ACR-150-S1-TP2_R2_001	77.20830052681949	44.0	128.89486494166928	130	9.090909090909092	43712298.0
RNA-ACR-173-S1-TP2_R1_001	76.42749371671124	43.0	128.83171878864349	130	9.090909090909092	47501524.0
RNA-ACR-173-S1-TP2_R2_001	74.58712834864735	43.0	128.82993055128085	130	9.090909090909092	47501524.0
RNA-ACR-178-S1-TP2_R1_001	74.58551492342616	41.0	128.89469583590065	130	9.090909090909092	42677752.0
RNA-ACR-178-S1-TP2_R2_001	72.88830220019815	41.0	128.90421121524864	130	9.090909090909092	42677752.0
