Module	Section	Sample Name	Source
FastQC	all_sections	POR-76-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-76-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	POR-79-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-79-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	POR-73-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-73-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	RNA-POR-79-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-79-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	RNA-POR-79-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-79-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	POR-79-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-79-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	RNA-POR-82-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-82-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	RNA-POR-73-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-73-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	RNA-POR-73-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-73-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	POR-82-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-82-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	POR-71-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-71-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	POR-73-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-73-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	POR-76-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-76-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	RNA-POR-76-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-76-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	RNA-POR-76-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-76-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	RNA-POR-71-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-71-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	POR-82-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-82-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	RNA-POR-82-S1-TP2_R1_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-82-S1-TP2_R1_001_fastqc.zip
FastQC	all_sections	RNA-POR-71-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/RNA-POR-71-S1-TP2_R2_001_fastqc.zip
FastQC	all_sections	POR-71-S1-TP2_R2_001	/home/shared/8TB_HDD_02/shedurkin/expression/E-Peve/output/01-Peve-RNA-trimming-FastQC/raw-fastqc/POR-71-S1-TP2_R2_001_fastqc.zip
