sample140	sample145	sample150	sample173	sample178
apul-mir-novel-2	33159.3611720528	40802.6395743881	65744.7903487062	36691.5058802801	67639.3134695814
apul-mir-novel-1	0.910171310168337	829.412222130523	1238.31839416737	0	7269.41197296093
apul-mir-novel-7	38.2271950270701	28.1880569828087	16.3907133576092	46.565855168595	17.5166553565324
apul-mir-novel-4	1661.06264105721	5008.93230749061	6926.71546492564	5160.45194970943	10817.7858723271
apul-mir-novel-6	907.440796237832	1834.78625451737	2111.94341612794	4063.16936253151	3512.08939898474
apul-mir-novel-3	1351.60439559998	1410.25703268537	1416.15763409743	2322.32277699788	2159.55336752677
apul-mir-novel-5	2384.64883264104	777.307025889573	608.0954655673	700.875820101674	743.206662984301
apul-mir-2022	271.231050430164	509.947576325357	227.830915670768	647.145987214834	196.436777926827
apul-mir-novel-8a	6231.9429607226	10638.8560521479	11818.5238665041	15943.4324119551	15098.1057276626
apul-mir-novel-8b	4105.78278016937	3468.83937597534	3128.16764429971	6878.61260580195	6506.18627528345
apul-mir-novel-9	3347.61007879914	1454.67457702192	1336.66267431303	2877.5310501619	2612.48402745997
apul-mir-novel-10	30.9458245457235	107.627126661633	94.2466018062528	13.1339591501165	160.152277545439
apul-mir-2025	2649.50868390003	1819.41095070856	2896.23905028954	4463.15811846688	3772.33684999608
apul-mir-novel-11	54.6102786101002	67.4805000497542	62.2847107589149	78.8037549006993	145.138001525554
apul-mir-novel-12	41.8678802677435	58.9386646004182	40.1572477261425	28.6559108729816	55.0523454062445
apul-mir-novel-13	4773.84852183293	12468.5172053957	23487.0727057861	11456.3943677608	27025.6968357928
apul-mir-9425	513.336618934942	764.494272715569	873.625021960569	1078.17864659593	1411.34194586918
apul-mir-novel-14	258.488652087808	346.79851924304	868.707807953286	1019.67282856359	233.972467976539
apul-mir-2023	14076.7094830635	12999.8193703444	10808.8559236754	16321.9292347357	21638.0741239908
apul-mir-novel-15	1889.51563990947	2782.92998939366	5165.53331465053	4575.39376938606	11644.822243089
apul-mir-2028	3431.34583933463	3336.44092651063	5135.21049493895	6566.97957505827	6582.50884505119
apul-mir-100	97662.2917523727	243652.439458129	370228.516107669	281452.386612993	350554.56770194
apul-mir-novel-16	6788.96780254562	12704.2718637974	8269.11488891383	14982.2654014239	6728.89803624507
apul-mir-2036	300.356532355551	406.591367388392	486.804186720993	263.873179288705	260.247451011338
apul-mir-novel-17	126.513812113399	317.756278715298	241.763022024735	342.676934189405	310.295037744287
apul-mir-2030	764.543900541403	3198.91737577632	2573.34199714464	1130.7144831964	2218.35928193799
apul-mir-novel-18	826.43554963285	724.34764610369	2580.71781815556	2170.68524862835	2638.75901049477
apul-mir-2050	28.2153106152184	46.1259114264142	76.2168171128827	120.593624923797	66.3130524211582
apul-mir-novel-20	2582.15600694757	4141.93600938301	5372.87583862429	6378.32816181115	7178.07512717329
apul-mir-novel-19	2086.11264290583	420.25830410733	308.964946790933	2519.33216424963	2846.45649543651
apul-mir-novel-22	104.669700669359	181.086911525923	108.178708160221	292.529090161687	324.058124095849
apul-mir-novel-21	104.669700669359	35.8757088872111	57.3674967516321	83.5797400461962	61.3082937478632
apul-mir-novel-23	103.75952935919	64.9179494149534	124.56942151783	114.623643491926	176.417743233647
apul-mir-novel-24b	9.10171310168337	0	1.63907133576092	40.5958737367239	2.50237933664748
apul-mir-novel-24a	8.19154179151503	0	4.09767833940229	37.0138848776012	1.25118966832374
apul-mir-novel-25a	3.64068524067335	5.12510126960158	0.819535667880459	4.77598514549693	12.5118966832374
apul-mir-novel-25b	2.73051393050501	1.70836708986719	2.45860700364138	3.5819888591227	6.2559483416187
apul-mir-novel-26	0.910171310168337	0.854183544933597	0	4.77598514549693	1.25118966832374
