sample140	sample145	sample150	sample173	sample178
Cluster_43	0.946004222043988	89.4658006065604	0	16.0313167124804	310.927315824214
Cluster_45	0	0	36.432503213251	14.886222661589	73.4473974387907
Cluster_89	11.3520506645279	14.6242174068416	5.66727827761682	45.8037620356584	6.12061645323256
Cluster_127	15.1360675527038	15.484465489597	15.3826124678171	32.0626334249609	22.0342192316372
Cluster_1054	39.7321773258475	90.3260486893158	38.0517255782844	14.886222661589	47.740808335214
Cluster_1122	73.7883293194311	21.5062020688847	8.09611182516689	12.5960345598061	40.3960685913349
Cluster_1202	16.0820717747478	14.6242174068416	22.6691131104673	20.6116929160463	15.9136027784047
Cluster_1357	22.7041013290557	18.9254578206186	26.7171690230507	21.7567869669377	24.4824658129302
Cluster_1378	15.1360675527038	12.9037212413308	47.7670597684846	10.3058464580231	40.3960685913349
Cluster_1538	65.2742913210352	0	1.61922236503338	33.2077274758524	4.89649316258605
Cluster_1539	63.3822828769472	1.72049616551078	0	17.1764107633719	2.44824658129302
Cluster_1596	67.1662997651231	1.72049616551078	0.809611182516689	32.0626334249609	1.22412329064651
Cluster_1630	67.1662997651231	0.860248082755389	0.809611182516689	33.2077274758524	1.22412329064651
Cluster_1682	63.3822828769472	0	0	18.3215048142634	0
Cluster_1689	62.4362786549032	0	0	17.1764107633719	0
Cluster_1706	5.67602533226393	4.30124041377694	43.7190038559012	73.2860192570535	3.67236987193954
Cluster_1720	66.2202955430792	0.860248082755389	2.42883354755007	34.3528215267438	3.67236987193954
Cluster_1722	65.2742913210352	0	0	33.2077274758524	2.44824658129302
Cluster_1723	63.3822828769472	0	0.809611182516689	19.4665988651548	0
Cluster_1804	68.1123039871671	124.735971999531	75.2938399740521	109.92902888558	117.515835902065
Cluster_1812	76.626341985563	158.285647226992	125.489733290087	145.426944463215	220.342192316372
Cluster_1828	0	6.02173657928772	119.012843829953	67.5605490025962	0
Cluster_1887	16.0820717747478	30.1086828964386	31.5748361181509	45.8037620356584	18.3618493596977
