sample140	sample145	sample150	sample173	sample178
Cluster_1	1.82034262033667	111.898044386301	1.63907133576092	1.19399628637423	5.00475867329496
Cluster_2	51.8797646795952	41.0008101568126	179.47831126582	38.2078811639754	241.479605986482
Cluster_3	32.7661671660601	26.4796898929415	0	42.9838663094723	2.50237933664748
Cluster_4	12.7423983423567	23.9171392581407	2.45860700364138	20.2979368683619	47.5452073963021
Cluster_5	2.73051393050501	199.878949514462	13.9321063539678	15.521951722865	57.554724742892
Cluster_6	831.89657749386	369.007291411314	63.9237820946758	294.917082734435	324.058124095849
Cluster_7	286.703962703026	170.836708986719	63.9237820946758	2.38799257274846	815.775663747078
Cluster_8	452.355141153663	1055.77086153793	620.388500585507	915.795151649036	27.5261727031223
Cluster_9	2895.25493764548	1704.09617214253	1227.66443048493	2423.81246133969	231.470088639892
Cluster_10	4.55085655084168	51.2510126960158	11.4734993503264	20.2979368683619	22.5214140298273
Cluster_11	0	271.630367288884	2.45860700364138	74.0277697552024	227.716519634921
Cluster_12	76.4543900541403	7.68765190440237	0	0	0
Cluster_13	0	2.56255063480079	0	2.38799257274846	356.589055472266
Cluster_14	158.369807969291	58.9386646004182	62.2847107589149	0	52.5499660695971
Cluster_15	199.327516926866	18.7920379885391	110.637315163862	0	113.85825981746
Cluster_16	13.6525696525251	11.9585696290704	18.0297846933701	5.96998143187116	55.0523454062445
Cluster_17	1.82034262033667	0.854183544933597	24.5860700364138	101.48968434181	0
Cluster_18	18.2034262033667	30.7506076176095	26.2251413721747	23.8799257274846	32.5309313764172
Cluster_19	11.8322270321884	29.8964240726759	155.711776897287	142.085558078534	1.25118966832374
Cluster_20	1.82034262033667	44.417544336547	396.655263254142	84.7737363325705	1.25118966832374
Cluster_21	163.830835830301	0.854183544933597	2.45860700364138	0	165.157036218734
Cluster_22	111.951071150705	159.732322902583	118.013136174786	21.4919331547362	122.616587495726
Cluster_23	11.8322270321884	37.5840759770783	18.0297846933701	445.360614817588	48.7963970646259
Cluster_24	14.5627409626934	69.1888671396213	490.901865060395	3.5819888591227	3.75356900497122
Cluster_25	27.3051393050501	129.835898829907	18.0297846933701	45.3718588822208	36.2845003813884
Cluster_26	3.64068524067335	72.6056013193557	3.27814267152183	0	604.324609800366
Cluster_27	1.82034262033667	106.7729431167	0.819535667880459	2.38799257274846	0
Cluster_28	81.005246604982	2919.59935658303	14.7516420218483	1146.23643491926	107.602311475842
Cluster_29	16.3830835830301	0	91.7879948026114	1.19399628637423	12.5118966832374
Cluster_30	91.0171310168337	46.9800949713478	32.7814267152184	7.16397771824539	47.5452073963021
Cluster_31	1.82034262033667	3.41673417973439	451.564153002133	37.0138848776012	0
Cluster_32	138.346039145587	320.318829350099	19.668856029131	112.235650919178	145.138001525554
Cluster_33	10.92205572202	0.854183544933597	60.645639423154	7.16397771824539	287.77362371446
Cluster_34	183.854604654004	52.1051962409494	10.653963682446	0	564.286540414007
Cluster_35	116.501927701547	0	313.882160798216	217.30732412011	17.5166553565324
Cluster_36	83.735760535487	43.5633607916134	14.7516420218483	0	1.25118966832374
Cluster_37	0	0	0	161.189498660521	0
Cluster_38	301.266703665719	28.1880569828087	31.1423553794574	2.38799257274846	70.0666214261294
Cluster_39	44.5983941982485	509.093392780424	73.7582101092413	28.6559108729816	0
Cluster_40	3.64068524067335	99.0852912122972	0	9.55197029099385	2.50237933664748
Cluster_41	0	2.56255063480079	161.44852657245	2.38799257274846	0
Cluster_42	124.693469493062	27.3338734378751	1158.00389871509	88.3557251916931	98.8439837975754
Cluster_43	88.2866170863287	1.70836708986719	267.16862772903	641.176005782962	331.565262105791
Cluster_44	130.154497354072	20.5004050784063	83.5926381238068	38.2078811639754	18.7678450248561
Cluster_45	0.910171310168337	58.0844810554846	18.8493203612506	13.1339591501165	67.5642420894819
Cluster_46	324.020986419928	1.70836708986719	673.658318997737	3808.8481535338	2881.48980614957
Cluster_47	56.4306212304369	58.9386646004182	19.668856029131	41.7898700230981	1.25118966832374
