Module	Section	Sample Name	Source
QualiMap	genome_results	POR-71-TP2_S9	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-71-TP2_S9.sorted/genome_results.txt
QualiMap	genome_results	POR-76-TP2_S6	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-76-TP2_S6.sorted/genome_results.txt
QualiMap	genome_results	POR-73-TP2_S7	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-73-TP2_S7.sorted/genome_results.txt
QualiMap	genome_results	POR-82-TP2_S8	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-82-TP2_S8.sorted/genome_results.txt
QualiMap	genome_results	POR-79-TP2_S10	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-79-TP2_S10.sorted/genome_results.txt
QualiMap	coverage_histogram	POR-71-TP2_S9	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-71-TP2_S9.sorted/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	POR-76-TP2_S6	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-76-TP2_S6.sorted/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	POR-73-TP2_S7	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-73-TP2_S7.sorted/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	POR-82-TP2_S8	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-82-TP2_S8.sorted/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	POR-79-TP2_S10	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-79-TP2_S10.sorted/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	insert_size_histogram	POR-71-TP2_S9	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-71-TP2_S9.sorted/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	POR-76-TP2_S6	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-76-TP2_S6.sorted/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	POR-73-TP2_S7	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-73-TP2_S7.sorted/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	POR-82-TP2_S8	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-82-TP2_S8.sorted/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	POR-79-TP2_S10	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-79-TP2_S10.sorted/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	mapped_gc_distribution	POR-71-TP2_S9	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-71-TP2_S9.sorted/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	POR-76-TP2_S6	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-76-TP2_S6.sorted/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	POR-73-TP2_S7	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-73-TP2_S7.sorted/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	POR-82-TP2_S8	/scratch3/workspace/zdellaert_uri_edu-deep_dive/deep-dive-expression/E-Peve/output/12-Peve-WGBS/bismark_cutadapt/qualimap/bamqc/POR-82-TP2_S8.sorted/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
