ACR.140	ACR.145	ACR.150	ACR.173	ACR.178
FUN_035039	422.147886309708	351.425312653033	355.132448411972	415.907959734471	504.907826849232
FUN_035038	1897.75704406136	801.042992076765	1030.71644207068	1071.92773127441	1081.09675866541
FUN_035031	35.1153757147316	6.20162316446528	34.6809031652316	35.1592295858007	28.7104450561328
FUN_035030	139.698125125997	260.468172907542	66.5873340772447	66.8882904315232	72.2711203137136
FUN_035033	1159.57077631907	321.45080069145	769.916050268141	848.966763169333	366.305678302384
FUN_035032	1346.59832088666	1340.58420738525	1435.78939104059	1511.84687218943	1346.42087159795
FUN_035035	458.790017490298	264.602588350519	320.45154524674	446.779478395174	124.741933692163
FUN_035034	2781.74845879309	3896.68655500569	4351.75972917326	2765.57354668798	3288.83098194735
FUN_035037	4233.69290682394	5093.59982574748	4246.32978355096	4047.59911329217	2987.86631653134
FUN_035036	934.374345105032	311.114762084008	708.877660697334	580.556059258221	832.602906627852
FUN_028149	5621.51362528877	4799.02272543538	4816.48383158736	5241.29783483936	6517.27102774215
FUN_028148	1611.49039421301	1746.79052465772	1660.52164355129	2059.81632841691	2177.04374753228
FUN_028143	1815.31224890504	2089.9470064248	1901.9007295813	1709.08157474392	2269.11517478126
FUN_003344	0	0	13.8723612660926	0	0
FUN_028147	8.39715506221843	0	5.54894450643706	0	0
FUN_028146	0	0	9.71065288626485	0	24.75038366908
FUN_003340	38.1688866464474	2.06720772148843	70.7490424570725	2.57262655505858	283.144389174275
FUN_028144	911.473013117164	487.861022271269	697.77977168446	552.257167152576	805.872492265245
FUN_008019	405.353576185271	539.541215308479	531.311436491348	160.360388598652	540.548379332707
FUN_013332	36.6421311805895	12.4032463289306	24.9702502789668	48.0223623610936	43.5606752575808
FUN_041253	0	0	0	2.57262655505858	12.8701995079216
FUN_013331	942.77150016725	694.581794420111	819.856550826075	606.282324808806	514.807980316864
FUN_013336	0	0	0	0	70.2910896201872
FUN_013337	305.351093171579	262.53538062903	359.294156791799	433.916345619881	314.824880270698
FUN_041254	226.723186679897	119.898047846329	73.523514710291	315.575524087186	72.2711203137136
FUN_013335	23.6647097207974	0	0	6.0027952951367	5.9400920805792
FUN_009376	178.630389505374	94.0579513277234	165.081099066502	195.519618184452	261.364051545485
FUN_010827	893.151947526869	895.100943404489	891.992829409757	1105.37187649017	1071.19660519778
FUN_010826	137.407991927211	138.502917339725	245.54079440984	12.0055905902734	51.4807980316864
FUN_010825	1971.04130642254	6638.83759756008	5214.62059992422	3318.68825602557	2628.4907456563
FUN_010824	26.7182206525132	0	138.723612660926	0	100.981565369846
FUN_010822	0	0	0	9.43296403521481	6.9301074273424
FUN_010821	46.5660417086658	10.3360386074421	2.77447225321853	80.6089653918357	24.75038366908
FUN_010820	0	0	0	9.43296403521481	15.8402455482112
FUN_032950	29.0083538513	0	70.7490424570725	83.1815919468942	233.643621836115
FUN_010829	438.178818701216	423.777582905128	438.366616008527	570.265553037986	332.645156512435
FUN_010828	2095.47187688996	1256.86229466496	2087.79037054694	2666.95619541073	2478.00841294829
FUN_003969	112.216526740555	107.494801517398	160.919390686675	303.569933496913	384.125954544122
FUN_003962	21.3745765220105	0	0	0	4.950076733816
FUN_003963	23.6647097207974	11.3696424681863	16.6468335193112	0	47.5207366446336
FUN_003966	12.9774214597921	0	15.2595973927019	6.0027952951367	46.5307212978704
FUN_003967	0	3.10081158223264	0	0	9.900153467632
FUN_003965	0	0	26.357486405576	0	0
FUN_028142	548.105212242985	441.348848537779	344.034559399097	277.843667946327	571.238855082367
FUN_028141	2181.73356071093	6406.27672889264	1588.38536496761	4781.65522366889	2574.03990158432
FUN_028140	1819.12913756968	3393.32147482325	1444.11280780024	2530.60698799263	1360.28108645264
FUN_009069	21.3745765220105	474.424172081594	327.387725879786	10.2905062202343	395.016123358517
FUN_009068	295.427182643503	46.5121737334896	65.2000979506354	304.427475681933	197.013054005877
FUN_009065	0	0	0	0	14.850230201448
FUN_003342	6.10702186343158	0	6.93618063304632	0	49.50076733816
FUN_009067	16.0309323915079	33.0753235438148	44.3915560514964	1.71508437003906	18.8102915885008
FUN_009061	80.1546619575395	256.333757464565	158.144918433456	33.4441452157616	93.0614425957408
FUN_009060	16.7943101244369	0	0	0	0
FUN_009063	30.5351093171579	0	47.166028304715	0	25.7403990158432
FUN_028145	3717.64955936398	5103.93586435493	3448.66901075063	4210.53212844588	3561.08520230723
FUN_003341	6.10702186343158	0	0	0.857542185019528	29.700460402896
FUN_022170	3665.73987352481	2237.75235851122	2114.14785695252	3368.42570275671	2793.82330856575
FUN_022171	5.34364413050263	4.13441544297685	0	3.43016874007811	37.6205831770016
FUN_022172	593.907876218721	1571.0778683312	427.268726995653	332.726367787577	463.327182285178
FUN_022173	23.6647097207974	46.5121737334896	40.2298476716687	43.7346514359959	90.0913965554512
FUN_022174	58.0167077026	148.838955947167	81.8469314699466	57.4553263963084	111.871734184242
FUN_022175	133.591103262566	21.7056810756285	170.630043572939	162.93301515371	41.5806445640544
FUN_022176	23.6647097207974	84.7555165810255	45.7787921781057	131.203954307988	12.8701995079216
FUN_022177	0	47.5457775942338	19.4213057725297	9.43296403521481	50.4907826849232
FUN_022178	44.275908509879	12.4032463289306	110.978890128741	63.4581216914451	129.692010425979
FUN_022179	108.399638075911	159.174994554609	88.7831121029929	118.340821532695	112.861749531005
FUN_040614	7.63377732928948	73.3858741128392	159.532154560065	101.189977832304	23.7603683223168
FUN_040616	2774.87805919673	3658.95766703452	3218.38781373349	2957.66299613235	2236.44466833807
FUN_040610	217.56265388475	237.728887971169	503.566713959163	363.59788644828	361.355601568568
FUN_011886	9.16053279514737	53.7474007586991	40.2298476716687	0	39.600613870528
FUN_011887	696.2004924312	0	353.745212285362	823.240497618747	405.906292172912
FUN_011884	862.616838209711	1044.9735032124	1030.71644207068	1167.11491381158	1604.81487710315
FUN_011885	0	0	1.38723612660926	0	34.650537136712
FUN_011882	2626.78277900851	4185.06203215332	3782.99291726346	2536.60978328776	1892.90934301124
FUN_011883	324.435536494803	279.073042400938	285.770642081508	285.561547611503	358.385555528279
FUN_011880	22.1379542549395	1.03360386074421	29.1319586587945	34.3016874007811	6.9301074273424
FUN_011881	81.6814174233974	48.579381454978	104.042709495695	184.371569779199	61.3809514993184
FUN_009932	264.128695593416	619.128712585784	534.085908744567	114.910652792617	174.242701030323
FUN_009931	38.1688866464474	21.7056810756285	23.5830141523575	13.7206749603125	23.7603683223168
FUN_009930	0	0	9.71065288626485	5.14525311011717	269.284174319591
FUN_032359	776.35515438874	538.507611447735	491.081588819679	179.226316669081	105.931642103662
FUN_032358	3758.10857920921	3556.63088482084	3741.37583346518	3644.554286333	3296.75110472146
FUN_008080	73.284262361179	10.3360386074421	65.2000979506354	38.5893983258788	31.6804910964224
FUN_024432	1041.24722771508	9030.59693132219	65.2000979506354	1235.71828861314	159.392470828875
FUN_024431	27.4815983854421	150.906163668655	87.3958759763836	131.203954307988	27.7204297093696
FUN_008083	0	31.0081158223264	1.38723612660926	4.28771092509764	6.9301074273424
FUN_032350	1945.08646350296	2589.17767116425	3107.40892360475	1537.57313774001	1386.02148546848
FUN_032353	1399.27138445876	1425.33972396627	1788.14736719934	2450.85556478581	2011.71118462282
FUN_032352	731.315868145932	264.602588350519	392.587823830422	535.106323452186	356.405524834752
FUN_032355	323.672158761874	532.30598828327	689.456354924804	476.793454870858	780.132093249402
FUN_008089	75.5743955599658	202.586356705866	126.238487521443	94.3296403521481	186.122885191482
FUN_032357	1685.53803430712	1728.18565516432	1273.4827642273	1410.65689435712	957.344840320015
FUN_024438	8035.3140168101	9522.59236903644	7276.05348406559	22840.6360979951	17464.8607322496
FUN_038717	1221.40437268632	2393.8265414836	1917.160326974	1089.0785749748	839.533014055194
FUN_038716	18.3210655902947	2.06720772148843	56.8766811909798	13.7206749603125	1.9800306935264
FUN_038715	108.399638075911	91.990743606235	149.8215016738	174.081063558964	123.7519183454
FUN_038714	222.906298015253	34.108927404559	174.791751952767	436.48897217494	75.2411663540032
FUN_038711	53.4364413050263	0	8.32341675965558	0	0
FUN_038710	0	19.6384733541401	0	0	0
FUN_038719	90.0785724856158	105.42759379591	65.2000979506354	45.449735806035	24.75038366908
FUN_038718	1009.18536293207	1091.48567694589	1077.8824703754	833.531003838982	518.768041703917
FUN_028924	154.202302051647	76.4866856950718	119.302306888397	52.3100732861912	169.292624296507
FUN_028927	130.53759233085	108.528405378142	115.140598508569	159.502846413632	95.0414732892672
FUN_028926	0	0	8.32341675965558	0	0
FUN_028921	10.6872882610053	21.7056810756285	13.8723612660926	0	47.5207366446336
FUN_028920	160.309323915079	925.075455366071	406.460185096514	400.47220040412	298.984634722487
FUN_028923	536.65454624905	1377.79394637204	958.580163487001	693.751627680798	376.205831770016
FUN_028922	0	0	16.6468335193112	0	40.5906292172912
FUN_028929	28.2449761183711	19.6384733541401	2.77447225321853	1.71508437003906	9.900153467632
FUN_028928	0	0	0	0	18.8102915885008
FUN_011229	0	0	0	0	8.9101381208688
FUN_003938	1206.90019576067	183.98148721247	1230.47844430242	1248.58142138843	1037.53608340783
FUN_011222	1.5267554658579	0	27.7447225321853	0	146.522271320954
FUN_011221	0	1114.22496188226	16.6468335193112	5.14525311011717	32.6705064431856
FUN_011224	0	0	41.6170837982779	10.2905062202343	208.893238167035
FUN_002133	0	0	0	0	824.682783853746
FUN_041252	0	0	0	0	13.8602148546848
FUN_013333	33.5886202488737	0	63.8128618240261	0	25.7403990158432
FUN_013330	348.863623948529	263.568984489774	363.455865171627	245.257064915585	467.287243672231
FUN_041256	0.763377732928948	167.443825440563	101.268237242476	0.857542185019528	12.8701995079216
FUN_013334	19.8478210561526	7.2352270252095	13.8723612660926	5.14525311011717	10.8901688143952
FUN_041255	287.030027581284	80.6211011380487	176.178988079377	490.51412983117	278.194312440459
FUN_039044	0	0	36.0681392918409	0	48.5107519913968
FUN_039047	0	0	0	0	15.8402455482112
FUN_039042	0	0	8.32341675965558	57.4553263963084	31.6804910964224
FUN_039043	0	0	15.2595973927019	0	0
FUN_025430	1180.18197510815	1993.82184737559	1233.25291655564	1482.69043789876	748.451602152979
FUN_025431	380.925488731545	386.567843918336	362.068629045018	351.592295858007	760.331786314138
FUN_020848	0	0	0	0.857542185019528	8.9101381208688
FUN_020849	135.881236461353	124.032463289306	170.630043572939	137.206749603125	64.350997539608
FUN_022993	66.4138627648185	125.06606715005	81.8469314699466	61.743037321406	27.7204297093696
FUN_022990	3989.41203228668	4672.92305442459	3308.55816196309	3493.62686176956	3784.82867067572
FUN_022991	738.949645475221	736.959552710624	1159.72940184534	698.039338605896	1058.32640568986
FUN_022996	1534.38924318719	3054.29940849915	908.639662929068	734.056110376716	937.544533384751
FUN_022997	377.871977799829	375.198201450149	478.596463680196	312.145355347108	486.097535260731
FUN_022994	30.5351093171579	0	80.4596953433373	4.28771092509764	228.693545102299
FUN_022995	97.7123498149053	8.26883088595371	76.2979869635095	132.061496493007	185.132869844718
FUN_022998	1254.99299293519	650.13682840811	1005.74619179172	1029.05062202343	1454.33254439514
FUN_022999	0	0	24.9702502789668	0	0
FUN_027313	58.0167077026	1021.20061441528	273.285516942025	69.4609169865818	201.963130739693
FUN_027312	0	0	30.5191947854038	1.71508437003906	0
FUN_027311	110.689771274697	17.5712656326516	58.2639173175891	45.449735806035	0
FUN_012148	0	0	16.6468335193112	0	3.9600613870528
FUN_012149	20926.4737927812	21332.5500818998	23137.7113557159	14023.3873516243	14288.8914998333
FUN_012142	1215.29735082288	3441.90085627823	5035.66713959163	4711.33676449729	2362.176617377
FUN_017311	39.6956421123053	0	0	0	0
FUN_012147	1317.58996703536	1048.07431479463	1116.72508192046	685.176205830603	559.358670921208
FUN_037528	45.0392862428079	0	26.357486405576	9.43296403521481	0
FUN_011051	1601.56648368493	2099.2494411715	1772.88776980664	1427.80773805751	1366.22117853322
FUN_011050	1141.24971072878	932.310682391281	1390.01059886248	1546.14855959021	1851.32869844718
FUN_002526	0	110.595613099631	231.668433143747	0	25.7403990158432
FUN_011054	227.486564412826	222.224830060006	162.306626813284	164.648099523749	130.682025772742
FUN_038879	3.05351093171579	17.5712656326516	8.32341675965558	3.43016874007811	20.7903222820272
FUN_027865	678.642804573835	0	278.834461448462	249.544775840683	5.9400920805792
FUN_027867	0	0	441.141088261746	529.961070342069	430.656675841992
FUN_027866	162.599457113866	2151.96323806945	1912.99861859418	4743.06582534301	2388.9070317396
FUN_027861	162.599457113866	842.387146506534	599.286006695202	1760.53410584509	1395.92163893611
FUN_027860	100.002483013692	601.557446953132	1593.93430947404	1018.7601158032	7028.11894667196
FUN_027862	170.233234443155	9.30243474669792	0	25.7262655505859	7.9201227741056
FUN_027868	4342.09254489986	18717.532314217	16483.1396563713	32834.4327222127	15021.502856438
FUN_023348	864.906971408498	634.632770496947	882.282176523492	952.729367556696	411.846384253491
FUN_014668	3691.69471644439	2830.00737071766	3663.69061037507	6428.9937610914	6866.74644514956
FUN_026198	2044.32556878372	2255.32362414387	1936.58163274653	993.033850252614	1014.76573043228
FUN_026196	0	0	19.4213057725297	0	0
FUN_023341	2608.46171341821	2612.95055996137	3305.78368970988	4483.23054328209	4883.74570558287
FUN_026194	0	38.2433428475359	0	0	44.550690604344
FUN_026195	51.1463081062395	99.2259706314445	99.881001115867	72.0335435416404	206.913207473509
FUN_014665	1890.12326673207	831.017504038348	1808.95590909848	1648.19607960753	1058.32640568986
FUN_014664	8014.70281802102	8604.75214069558	10025.5554870052	9901.18206823547	9583.34855666778
FUN_023347	134.354480995495	51.6801930372107	144.272557167363	98.6173512772458	37.6205831770016
FUN_014237	9.92391052807632	32.0417196830706	30.5191947854038	11.1480484052539	162.362516869165
