sample73	sample79	sample82
Cluster_24	0	0	74.3059828657805
Cluster_40	1.19584638833108	31.6965994626919	5.3075702046986
Cluster_49	65.7715513582094	1.05655331542306	3.03289725982777
Cluster_58	259.498666267844	262.02522222492	75.8224314956944
Cluster_82	2142.95672788929	941.389004041949	847.694784121863
Cluster_205	55.0089338632297	4.22621326169225	32.6036455431486
Cluster_206	795.237848240168	386.698513444841	102.360282519187
Cluster_208	1.19584638833108	102.485671596037	16.6809349290528
Cluster_289	28.7003133199459	21.1310663084613	8.34046746452638
Cluster_315	1.19584638833108	2.11310663084613	134.963928062336
Cluster_343	60.988165804885	11.6220864696537	3.79112157478472
Cluster_366	83.7092471831755	3.16965994626919	2.27467294487083
Cluster_517	4.78338555332432	34.8662594089611	14.4062619841819
Cluster_535	59.792319416554	72.9021787641913	52.3174777320291
Cluster_551	638.581971368796	90.8635851263834	33.3618698581055
Cluster_602	3.58753916499324	23.2441729393074	12.1315890393111
Cluster_650	0	49.6580058248839	4.54934588974166
Cluster_673	28.7003133199459	9.50897983880756	6.82401883461249
Cluster_754	28.7003133199459	10.5655331542306	20.4720565038375
Cluster_809	21.5252349899594	81.3546052875758	159.985330455915
Cluster_812	15.546003048304	12.6786397850768	48.5263561572444
Cluster_829	64.5757049698783	10.5655331542306	0
Cluster_841	0	30.6400461472688	44.7352345824597
Cluster_857	17.9376958249662	14.7917464159229	7.58224314956944
Cluster_928	51.4213946982364	46.4883458786148	51.5592534170722
Cluster_1127	175.789419084669	80.2980519721528	18.1973835589666
Cluster_1633	627.819353873817	475.448991940378	169.084022235398
Cluster_1643	762.949995755229	371.906767028918	343.475614675495
Cluster_1694	104.038635784804	1.05655331542306	0
Cluster_1827	26.3086205432837	5.28276657711531	15.1644862991389
Cluster_1904	3.58753916499324	1.05655331542306	39.4276643777611
Cluster_2044	2.39169277666216	13.7351931004998	38.6694400628041
Cluster_2219	63.3798585815472	0	0
Cluster_2289	3.58753916499324	45.4317925631917	25.0214023935791
Cluster_2329	483.121940885756	1217.14941936737	1931.95555451029
Cluster_2480	32.2878524849391	14.7917464159229	3.03289725982777
Cluster_2488	160.243416036365	95.0897983880756	34.1200941730625
Cluster_2493	46.6380091449121	33.809706093538	48.5263561572444
Cluster_2515	1793.76958249662	2712.172360691	1336.74946726909
Cluster_2535	7.17507832998648	62.3366456099607	40.185888692718
Cluster_2648	0	30.6400461472688	19.7138321888805
Cluster_2811	9.56677110664863	40.1490259860764	5.3075702046986
Cluster_2820	15.546003048304	27.4703862009996	19.7138321888805
Cluster_2852	71.7507832998648	9.50897983880756	18.9556078739236
Cluster_3153	25.1127741549527	13.7351931004998	19.7138321888805
Cluster_3305	13.1543102716419	59.1669856636915	16.6809349290528
Cluster_3322	10.7626174949797	303.230801526419	17.4391592440097
Cluster_3345	4.78338555332432	8.4524265233845	53.0757020469861
Cluster_3455	45.442162756581	4.22621326169225	1.51644862991389
Cluster_3812	49.0297019215743	1.05655331542306	0.758224314956944
Cluster_3854	34.6795452616013	14.7917464159229	12.1315890393111
Cluster_3855	33.4836988732702	16.904853046769	13.648037669225
Cluster_3927	65.7715513582094	25.3572795701535	37.9112157478472
Cluster_4111	4191.44159110043	3095.70121418957	1719.65274632235
Cluster_4113	4155.5661994505	4625.59041492217	5244.63758655718
Cluster_4114	1564.16707593705	711.060381279721	501.18627218654
Cluster_4116	8654.34031235202	5964.24346556319	3591.70857995104
Cluster_4360	3.58753916499324	4.22621326169225	109.942525668757
Cluster_4412	9.56677110664863	135.238824374152	0.758224314956944
Cluster_4414	257.106973491182	249.346582439843	132.689255117465
Cluster_4464	10.7626174949797	38.0359193552303	16.6809349290528
Cluster_4518	117.192946056446	13.7351931004998	6.82401883461249
Cluster_4640	0	14.7917464159229	20.4720565038375
Cluster_4667	4.78338555332432	10.5655331542306	24.2631780786222
Cluster_4756	673.261516630398	578.991216851838	382.903279053257
Cluster_4817	78.9258616298512	2.11310663084613	3.03289725982777
Cluster_4865	70.5549369115337	0	9.09869177948332
Cluster_4940	0	11.6220864696537	285.850566738768
Cluster_4949	2.39169277666216	516.654571241878	3.03289725982777
Cluster_4955	53.8130874748986	27.4703862009996	6.06579451965555
Cluster_5532	1140.83745446785	843.129545707604	1339.78236452892
Cluster_5656	77.7300152415201	16.904853046769	0.758224314956944
Cluster_5659	14.350156659973	183.840276883613	38.6694400628041
Cluster_5822	17.9376958249662	4.22621326169225	213.061032502901
Cluster_5839	0	0	51.5592534170722
Cluster_5921	62.1840121932161	0	21.2302808187944
Cluster_5946	80.1217080181823	1.05655331542306	0
Cluster_5959	1.19584638833108	431.07375269261	357.12365234472
Cluster_6212	44.2463163682499	6.33931989253838	13.648037669225
Cluster_6296	0	0	62.9326181414263
Cluster_6481	3.58753916499324	64.4497522408068	0
Cluster_6666	51.4213946982364	49.6580058248839	54.5921506768999
Cluster_6830	185.356190191317	41.2055793014994	23.5049537636653
Cluster_6836	19354.7737951385	10401.7673903401	10365.6846097764
Cluster_6936	34.6795452616013	24.3007262547304	16.6809349290528
Cluster_7047	55.0089338632297	2.11310663084613	275.235426329371
Cluster_7052	82.5134007948445	254.629349016958	70.5148612909958
Cluster_7249	21.5252349899594	15.8482997313459	21.9885051337514
Cluster_7287	1545.03353372375	7939.99816540432	2503.65668798783
Cluster_7385	88.4926327364999	14.7917464159229	25.7796267085361
Cluster_7387	34.6795452616013	136.295377689575	17.4391592440097
Cluster_7566	0	68.6759655024991	0
Cluster_7619	38.2670844265945	100.372564965191	92.5033664247471
Cluster_7662	9.56677110664863	55.9973257174223	6.06579451965555
Cluster_7839	64.5757049698783	3.16965994626919	0.758224314956944
Cluster_7930	58.5964730282229	50.714559140307	7.58224314956944
Cluster_8021	72.9466296881958	71.8456254487683	30.3289725982777
Cluster_8885	1594.06323564533	0	0
Cluster_8970	157.851723259702	94.0332450726526	11.3733647243542
Cluster_9259	17.9376958249662	152.143677420921	7.58224314956944
Cluster_9654	0	0	75.0642071807374
Cluster_10059	1719.62710642009	2159.59497672474	741.543380027891
Cluster_10062	2345.05476751725	1978.9243597874	940.19815054661
Cluster_10122	1.19584638833108	1.05655331542306	251.730472565705
Cluster_10221	5.9792319416554	36.9793660398072	112.975422928585
