#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	1.3306054148188994E-7
4.0	8.648935196322845E-7
5.0	1.5967264977826792E-6
6.0	3.2599832663063034E-6
7.0	4.856709764088983E-6
8.0	9.9130103404008E-6
9.0	3.180146941417169E-5
10.0	8.030203678432058E-5
11.0	2.24872315104394E-4
12.0	6.158041859781866E-4
13.0	0.0015599352580629364
14.0	0.003709927487327314
15.0	0.00827756322504689
16.0	0.01682963034717092
17.0	0.030648965534126302
18.0	0.04992318414940251
19.0	0.07247188963000654
20.0	0.09428104462105422
21.0	0.11031191253770938
22.0	0.11631054786879592
23.0	0.11040685123405669
24.0	0.09612905595142546
25.0	0.0852634651945558
26.0	0.05410175086382904
27.0	0.04530272337671462
28.0	0.03260568732688824
29.0	0.022629805880637243
30.0	0.015368226420075322
31.0	0.010367412089561453
32.0	0.006970509526070285
33.0	0.004756448646082379
34.0	0.0032487396505510835
35.0	0.002290570691339994
36.0	0.0016280622553016644
37.0	0.0011798478213199178
38.0	8.057481089435845E-4
39.0	5.087569803560062E-4
40.0	3.523443138440445E-4
41.0	2.291967827025554E-4
42.0	1.5468287947269704E-4
43.0	1.0877699266144503E-4
44.0	7.251799510763002E-5
45.0	4.909933980681738E-5
46.0	3.911979919567564E-5
47.0	3.1734939143430745E-5
48.0	2.5281502881559085E-5
49.0	2.1023565554138608E-5
50.0	1.9626429868578767E-5
51.0	6.786087615576386E-6
52.0	3.1934529955653588E-6
53.0	2.794271371119689E-6
54.0	2.3950897466740193E-6
55.0	1.1310146025960646E-6
56.0	1.6632567685236244E-6
57.0	5.322421659275598E-7
58.0	1.3306054148188996E-6
59.0	7.983632488913396E-7
60.0	1.4636659563007893E-6
61.0	1.9959081222283492E-7
62.0	3.991816244456698E-7
63.0	2.661210829637799E-7
64.0	6.653027074094497E-8
65.0	1.3306054148188994E-7
66.0	2.661210829637799E-7
67.0	2.395089746674019E-6
68.0	6.653027074094497E-8
69.0	6.653027074094497E-8
70.0	1.3306054148188994E-7
71.0	1.9959081222283492E-7
72.0	3.991816244456698E-7
73.0	0.0
74.0	1.3306054148188994E-7
75.0	1.0644843318551195E-6
76.0	0.0
77.0	2.661210829637799E-7
78.0	6.653027074094497E-8
79.0	0.0
80.0	3.991816244456698E-7
81.0	6.653027074094497E-8
82.0	1.3306054148188994E-7
83.0	0.0
84.0	1.995908122228349E-7
85.0	1.9959081222283492E-7
86.0	0.0
87.0	1.3306054148188994E-7
88.0	6.653027074094497E-8
89.0	6.653027074094497E-8
90.0	1.9959081222283492E-7
91.0	6.653027074094497E-8
92.0	1.3306054148188994E-7
93.0	0.0
94.0	0.0
95.0	1.3306054148188994E-7
96.0	6.653027074094497E-8
97.0	0.0
98.0	0.0
99.0	0.0
100.0	4.856709764088982E-6
