ACR.140	ACR.145	ACR.150	ACR.173	ACR.178
lncRNA_024	7.73286421735708	6.12481417572739	8.75947267333019	6.36410992100787	10.8013243051965
lncRNA_026	7.63902715836929	5.83512444747765	6.99225611177787	5.59033278121381	10.0940678396748
lncRNA_027	7.63902715836929	5.83512444747765	6.99225611177787	5.59033278121381	10.0940678396748
lncRNA_053	6.62808134070513	3.48537003898307	3.48537003898307	6.99837034143251	3.48537003898307
lncRNA_095	8.81478003673377	8.57051686484358	8.38623325617195	8.31135655223191	4.308886039908
lncRNA_139	12.5681547805502	10.3196427074046	11.5397886012025	13.8526794365662	8.64663369717797
lncRNA_140	6.98514820418533	7.85099013899359	10.2170945915289	11.2876980824005	6.95685648410457
lncRNA_164	9.64254186778997	5.75178026439263	7.22962488515572	4.51187768590202	6.58617503209332
lncRNA_165	9.64254186778997	5.75178026439263	7.22962488515572	4.51187768590202	6.58617503209332
lncRNA_166	8.06949336578894	4.23279944062484	3.48537003898307	3.48537003898307	4.1114512610343
lncRNA_182	8.19489379334074	9.89498580197163	5.09375006400732	5.79761638079444	4.1114512610343
lncRNA_183	8.19489379334074	9.89498580197163	5.09375006400732	5.79761638079444	4.1114512610343
lncRNA_184	8.19489379334074	9.89498580197163	5.09375006400732	5.79761638079444	4.1114512610343
lncRNA_185	8.19489379334074	9.89498580197163	5.09375006400732	5.79761638079444	4.1114512610343
lncRNA_186	8.19489379334074	9.89498580197163	5.09375006400732	5.79761638079444	4.1114512610343
lncRNA_211	10.3717201974803	7.66632747200904	6.33045029769382	6.40568815402067	9.1235941724159
lncRNA_253	8.11115197515839	4.53120527994274	8.36386895466026	5.09146779067661	8.80196903566909
lncRNA_255	10.6683969437515	6.02329243325531	10.9361929056578	6.27702305097184	11.7806905159621
lncRNA_256	7.94137206909342	4.23279944062484	8.1452171141531	4.60538466927319	8.81060513360308
lncRNA_258	7.0810318966989	4.23279944062484	7.52487794425026	4.28702526776194	7.74215134077568
lncRNA_260	8.95849000680387	4.64865038997346	9.31058356947781	5.3432996462187	9.83954264195784
lncRNA_261	8.33855625500416	3.48537003898307	7.57257934310466	5.66312788819576	6.64211996023834
lncRNA_263	10.3605548855395	5.83512444747765	10.6508269287491	6.18408411431906	11.1843337723851
lncRNA_264	8.24064459650587	4.23279944062484	8.67846170466274	4.40723312481976	8.89097986575557
lncRNA_265	8.97886188897632	5.22871275171363	9.25581164910813	4.7686480229957	9.78889543773814
lncRNA_267	6.9578348493079	4.23279944062484	7.91215439777103	4.40723312481976	7.86020993434099
lncRNA_268	7.41737145722128	4.53120527994274	7.95471712687428	4.14267239059549	8.39878123585917
lncRNA_270	7.09779154192507	4.23279944062484	7.16871042820109	3.95214478831678	7.48520060440939
lncRNA_271	7.79046700660523	4.0168032552126	8.27556667335532	4.51187768590202	8.40564104965263
lncRNA_273	9.38716712512684	5.09123166081098	9.51096946841688	5.24878083419283	10.1262316846223
lncRNA_274	7.67841226011704	4.23279944062484	7.9606958772729	4.40723312481976	8.27436870984742
lncRNA_278	7.53861496482426	4.64865038997346	7.36239638834988	4.14267239059549	8.08785279715827
lncRNA_282	9.20512674128765	5.16196492348832	10.0053735526715	5.47281774101208	10.2140844542815
lncRNA_283	7.51392942795025	4.0168032552126	7.79653848963611	4.14267239059549	7.53205284348592
lncRNA_284	9.52281400839478	5.61598343618366	9.72769351967865	4.90937388709973	10.1529502449914
lncRNA_287	9.90743231976418	6.02329243325531	9.42508697194897	6.68342646600452	10.0517356544909
lncRNA_300	7.27020265120224	4.23279944062484	7.78983405473646	3.95214478831678	8.00288548166448
lncRNA_315	10.9786697978835	13.3440477295326	13.9649546278401	12.7134102794376	9.24704318932868
lncRNA_316	10.9786697978835	13.3440477295326	13.9649546278401	12.7134102794376	9.24704318932868
lncRNA_327	5.14363780511568	10.8578960500031	7.14781315845306	6.68342646600452	6.665431437953
lncRNA_373	10.1866637755581	9.10960450899006	4.53293641955336	6.68342646600452	7.29565981831947
lncRNA_398	8.9331935244902	9.02271109325822	6.03848137831107	9.95080393157071	4.74575530602193
lncRNA_399	8.9331935244902	9.02271109325822	6.03848137831107	9.95080393157071	4.74575530602193
lncRNA_400	8.93087167390044	9.02271109325822	6.03848137831107	9.95080393157071	4.74575530602193
lncRNA_403	7.2775653717457	8.52906378134364	12.3585456410275	6.52346673362868	7.05381108915071
lncRNA_431	7.92276852033956	9.90658489702109	5.46727344882569	9.02905203810259	5.44715101336142
lncRNA_514	9.28181599944133	5.16196492348832	9.80601782530323	4.84134517714081	10.294432909827
lncRNA_516	7.85569052207314	4.64865038997346	8.42994572905979	4.7686480229957	8.85469700554717
lncRNA_517	8.96984324997799	5.87492137795012	9.63929955766663	7.23336151364456	10.0575489418914
lncRNA_518	7.22521046011944	4.0168032552126	7.93663013868203	4.28702526776194	8.35219419299376
lncRNA_520	8.35943849836772	4.75328227059268	8.46398453942331	4.40723312481976	8.80023558729956
lncRNA_521	7.20217088581569	3.48537003898307	7.71394087136175	4.40723312481976	8.17612723203136
lncRNA_522	8.32446451390291	4.0168032552126	8.50543171358752	4.69039756471309	9.08283209190347
lncRNA_524	8.88842569162468	5.4643073640247	8.83291890748545	5.03396387844255	9.51661111890546
lncRNA_526	7.73286421735708	5.01590748493535	8.22185304280504	4.7686480229957	8.32350056503565
lncRNA_529	7.80578374347416	4.84814005165701	8.41697078908153	5.47281774101208	8.5975663892814
lncRNA_534	10.337961598574	5.75178026439263	11.2651182881083	5.79761638079444	11.2419435060005
lncRNA_535	9.22799771243865	5.22871275171363	10.2145998312774	4.97340545035995	10.0997133222432
lncRNA_536	7.19440757011804	4.23279944062484	7.70683820425693	3.95214478831678	7.6716853874089
lncRNA_537	10.4030333817595	5.98769760691571	11.0469064645204	5.86007066786014	11.0857373134896
lncRNA_538	7.70044170800961	4.53120527994274	8.22681981324589	4.40723312481976	8.44834354635246
lncRNA_539	7.0810318966989	4.0168032552126	7.13724845993831	4.14267239059549	7.54871699266903
lncRNA_540	8.31380441397257	4.53120527994274	8.50543171358752	4.14267239059549	8.91360222141978
lncRNA_556	3.48537003898307	3.48537003898307	3.48537003898307	3.48537003898307	7.45013655898993
lncRNA_659	7.67285161661737	10.9825814096595	4.88018607218596	10.9143320322181	4.67344952100207
lncRNA_662	3.86637732190071	9.60153123325538	4.81961838006378	4.69039756471309	4.41567626409706
lncRNA_670	3.48537003898307	4.0168032552126	9.56485549452285	4.40723312481976	4.71025842085902
lncRNA_776	6.18038564575667	3.48537003898307	5.23140355961821	3.48537003898307	7.74215134077568
lncRNA_850	7.17875297068046	3.48537003898307	6.64842789627398	4.14267239059549	7.72760133082321
lncRNA_970	3.48537003898307	3.48537003898307	6.53950295153692	3.48537003898307	7.0361287675661
lncRNA_1008	9.12615834892487	9.67932798909825	9.11572466403772	5.47281774101208	7.05965667782713
lncRNA_1030	4.24093644569581	3.48537003898307	7.34416803012934	4.7686480229957	8.0963625809956
lncRNA_1034	4.47673252792325	4.0168032552126	7.76953077106429	4.84134517714081	7.69805097830527
lncRNA_1065	3.48537003898307	9.00554913950197	3.48537003898307	4.14267239059549	3.48537003898307
lncRNA_1078	3.48537003898307	3.48537003898307	3.48537003898307	8.1820269296677	3.48537003898307
lncRNA_1163	6.5688071139492	4.75328227059268	7.0039495752293	3.48537003898307	7.81620871545605
lncRNA_1167	8.13961114508728	4.53120527994274	8.27076563724424	4.28702526776194	8.84800083711423
lncRNA_1168	7.46324362286551	3.48537003898307	7.23952909269966	4.14267239059549	8.25676842393539
lncRNA_1174	7.68395142572126	4.23279944062484	8.04188713796233	3.95214478831678	8.51329128413634
lncRNA_1175	8.17539300389416	4.53120527994274	8.50134027293089	4.40723312481976	8.86136220164906
lncRNA_1190	8.83974913867197	6.21932884241572	8.95756190761882	5.43111067155579	10.0103730831487
lncRNA_1201	7.9039208901845	4.64865038997346	8.12407194737917	4.60538466927319	8.92000105785707
lncRNA_1206	8.35251135970042	4.84814005165701	8.58877128983251	4.60538466927319	9.18730281688597
lncRNA_1210	9.25422987234839	4.39586655394365	9.23379965873205	4.84134517714081	9.93105250562631
lncRNA_1212	9.93664523119159	5.83512444747765	10.2405820635629	5.79761638079444	10.6069173739794
lncRNA_1220	7.93210040747792	5.40945632669031	8.41697078908153	4.28702526776194	8.51751872347648
lncRNA_1227	7.95058428073603	4.93521724817713	7.88725437953833	4.69039756471309	8.25929596978798
lncRNA_1230	9.06607413929425	5.40945632669031	8.65655721469831	5.69805834497753	9.31293877395362
lncRNA_1231	7.87033046010057	4.53120527994274	7.82959885851742	5.03396387844255	8.10763117858337
lncRNA_1232	7.58674527628273	4.23279944062484	7.93055018625748	4.69039756471309	8.44390772971172
lncRNA_1234	8.41035594054306	5.22871275171363	8.70715901532434	4.97340545035995	8.9824737693929
lncRNA_1271	6.92057969637134	3.48537003898307	7.07215949433806	4.7686480229957	7.61745368636147
lncRNA_1276	7.02953483891559	3.48537003898307	7.07215949433806	4.7686480229957	7.66023575198809
lncRNA_1291	6.8627948392942	4.0168032552126	7.37142412704856	3.48537003898307	7.40963435065464
lncRNA_1298	7.13073030943711	4.23279944062484	8.18148919778463	5.24878083419283	8.62524972245171
lncRNA_1377	5.14363780511568	4.93521724817713	8.43853117578277	6.85708751138379	9.02018732507103
lncRNA_1378	8.28498528668421	5.09123166081098	4.6129713242831	6.87186639315485	4.02862171034121
lncRNA_1379	7.97787174944479	3.48537003898307	4.09892327882257	8.56240011714301	6.71092779399083
lncRNA_1392	8.83727160888988	3.48537003898307	9.18109240399849	3.95214478831678	3.92979900973871
lncRNA_1393	8.83727160888988	3.48537003898307	9.18109240399849	3.95214478831678	3.92979900973871
lncRNA_1394	8.79448847007986	3.48537003898307	7.38931035770666	4.14267239059549	3.48537003898307
lncRNA_1395	8.77649586406178	3.48537003898307	7.37142412704856	4.14267239059549	3.48537003898307
lncRNA_1400	4.24093644569581	3.48537003898307	3.9208395595126	7.98023543539259	4.1114512610343
lncRNA_1404	4.4056744927193	4.39586655394365	9.82085686108013	3.95214478831678	6.69592496150907
lncRNA_1405	4.4056744927193	4.39586655394365	9.82085686108013	3.95214478831678	6.69592496150907
lncRNA_1406	4.32778713320546	4.39586655394365	9.69226619518762	3.95214478831678	6.53638156133466
lncRNA_1412	7.66726932700901	3.48537003898307	4.09892327882257	3.48537003898307	4.9069909440364
lncRNA_1413	7.66726932700901	3.48537003898307	4.09892327882257	3.48537003898307	4.9069909440364
lncRNA_1414	9.24304591152243	5.09123166081098	4.09892327882257	4.60538466927319	3.92979900973871
lncRNA_1431	7.13073030943711	9.51323976008327	7.54892720064586	4.14267239059549	3.92979900973871
lncRNA_1432	8.25185852960219	10.7227183120897	8.66023117205047	4.84134517714081	4.46419529139374
lncRNA_1433	8.25185852960219	10.721405550532	8.64918106835721	4.84134517714081	4.46419529139374
lncRNA_1437	8.41368724635437	3.48537003898307	4.53293641955336	5.69805834497753	4.51009730797728
lncRNA_1441	7.75407918096804	3.48537003898307	8.85552431649449	3.48537003898307	3.80024750418183
lncRNA_1445	4.24093644569581	7.90761788196326	4.09892327882257	9.4238700995736	7.04204733809056
lncRNA_1477	8.78423450952853	8.08989309470358	4.4450200957283	8.30596875110832	5.82287147185777
lncRNA_1504	7.661665221083	3.48537003898307	3.48537003898307	3.48537003898307	4.1114512610343
lncRNA_1505	7.80578374347416	3.48537003898307	4.34676674761798	3.48537003898307	4.55372492961335
lncRNA_1550	3.86637732190071	4.93521724817713	4.23406229109	10.3928486040709	3.48537003898307
lncRNA_1566	6.91111099611737	4.0168032552126	8.90899055881424	4.40723312481976	7.47215205000831
lncRNA_1575	4.4056744927193	3.48537003898307	3.48537003898307	8.0972048864592	3.48537003898307
lncRNA_1581	5.37036312970475	6.05797907702403	5.35493634103678	9.28029469862488	4.78005178503001
lncRNA_1619	8.35943849836772	6.6593342922466	6.67805972464228	10.8108013985974	7.26568653808966
lncRNA_1689	9.71042185413372	10.5095840458973	5.60309865774428	9.16609440166079	10.0103730831487
lncRNA_1742	5.79426257413332	14.1672569636865	11.9264349945493	9.63391023136846	7.55697692524858
lncRNA_1743	5.79426257413332	14.1495528268024	11.9184098589741	9.63391023136846	7.55697692524858
lncRNA_1745	3.86637732190071	9.73503961212055	7.67078750865967	4.7686480229957	4.308886039908
lncRNA_1781	6.93932954567197	4.23279944062484	3.48537003898307	7.40504612228531	3.80024750418183
lncRNA_1794	9.81354879960951	8.25890498757797	7.21965144208572	11.2573513584611	7.26568653808966
lncRNA_1798	9.62541951316323	8.69888424767609	4.99203692506566	9.08669810132108	6.83922757129373
lncRNA_1799	9.59788636724471	8.68816500090775	4.99203692506566	9.00267241362509	6.72577268056219
lncRNA_1809	5.14363780511568	9.40943616331964	8.91207470120795	11.1983081398098	9.06128711105
lncRNA_1815	3.48537003898307	3.48537003898307	5.27398251235139	5.91974149823896	7.73125269005314
lncRNA_1845	8.59185905674797	4.75328227059268	9.2164438048553	5.69805834497753	10.1220768514658
lncRNA_1851	7.13073030943711	3.48537003898307	6.1064825157501	3.48537003898307	3.48537003898307
lncRNA_1852	10.2155525701655	10.5500796814557	8.18659705332899	10.0635286024315	5.50279840021116
lncRNA_1853	9.88961627754705	10.389085717002	8.09175953161318	9.83413601371382	5.48451857464435
lncRNA_1854	10.1502185051982	11.1751582283388	5.46727344882569	8.65849975274683	4.36410029338522
lncRNA_1865	5.03148988043547	8.57634251995449	5.96690346494525	8.77610902587843	5.64036845608248
lncRNA_1871	4.02265264700569	8.35696207889147	8.85231660284467	7.24471817370957	6.79070775295438
lncRNA_1878	4.86226080930418	3.48537003898307	6.21281388815935	3.48537003898307	7.64869395377937
lncRNA_1883	5.07009180924703	7.32137532679651	9.18619598862301	9.64461000415733	6.10394838867569
lncRNA_1884	5.07009180924703	7.32137532679651	9.18619598862301	9.64461000415733	6.10394838867569
lncRNA_1886	8.77908003354528	3.48537003898307	9.70476499420197	3.48537003898307	3.92979900973871
lncRNA_1902	8.82731867109548	4.39586655394365	8.81655227274468	7.93204605362146	4.71025842085902
lncRNA_1904	5.97335913940633	6.05797907702403	6.01503886275103	10.4476354738645	8.39188857611121
lncRNA_1952	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1953	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1954	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1955	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1956	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1957	7.61602587671729	8.97059974123208	4.23406229109	3.95214478831678	7.55285291253368
lncRNA_1958	7.60438532562308	8.97059974123208	4.23406229109	3.95214478831678	7.54871699266903
lncRNA_1959	8.69399718223906	11.9467930628698	7.57257934310466	8.98929931116694	6.38484259295131
lncRNA_1975	8.10291625096721	3.48537003898307	4.6129713242831	4.40723312481976	4.71025842085902
lncRNA_1991	3.48537003898307	9.00122653061605	5.66600808529565	3.95214478831678	3.48537003898307
lncRNA_2017	3.86637732190071	5.01590748493535	3.48537003898307	7.80780832941058	3.48537003898307
lncRNA_2024	4.76654191743715	10.5720955479063	9.14747128930208	10.1945304144979	9.47268418488004
lncRNA_2025	4.76654191743715	10.5720955479063	9.14747128930208	10.1945304144979	9.47268418488004
lncRNA_2026	9.95731808904331	4.53120527994274	9.71185882959279	4.40723312481976	8.4033580752393
lncRNA_2027	10.0870048275819	4.53120527994274	9.83392015151797	4.40723312481976	8.46813731466425
lncRNA_2061	8.71574358366969	5.70805647465157	6.83076188026307	10.2389791739752	8.98857464660583
lncRNA_2084	10.5756267858146	12.799825842083	9.42724368995198	8.09095033739752	8.02683077600597
lncRNA_2098	9.57130831572621	7.93511597524792	9.35204272926883	12.630274108023	8.44390772971172
lncRNA_2109	6.27325108916309	5.09123166081098	8.25139967742811	9.58364222313428	4.1114512610343
lncRNA_2124	6.04591523391354	11.5281048100405	9.03315751504143	10.4451897879396	6.52790796926681
lncRNA_2170	5.77279756959606	9.57560671325385	7.72100854428781	5.03396387844255	7.09423465144357
lncRNA_2198	6.85293067380063	9.91809145503271	8.35028165756223	4.7686480229957	5.93196427023161
lncRNA_2208	4.86226080930418	8.57051686484358	4.34676674761798	7.18700858431454	5.57341480768374
lncRNA_2212	7.17875297068046	4.39586655394365	7.93055018625748	3.48537003898307	7.56518950399958
lncRNA_2231	11.5481251159857	12.536141313387	10.769449102614	7.15122739101304	10.1179100157612
lncRNA_2232	9.01876164580499	9.92495158304376	7.8164659324697	4.40723312481976	6.88613903248167
lncRNA_2234	8.9331935244902	4.53120527994274	3.48537003898307	9.02905203810259	3.80024750418183
lncRNA_2237	6.50691782117936	9.75827258678251	8.68208028788541	10.4980596956899	6.56149923641595
lncRNA_2241	7.99577970860021	8.35017530594977	5.09375006400732	7.87491738559593	4.36410029338522
lncRNA_2243	9.66086451103503	7.86058451961057	7.0039495752293	11.1726673526332	7.02421719638473
lncRNA_2254	10.7210554727111	5.16196492348832	4.34676674761798	11.725778106876	7.51519251176145
lncRNA_2256	7.5014252211104	7.74098980952647	4.34676674761798	8.80311497270096	5.30684719827476
lncRNA_2257	8.44332710957783	8.37044036994287	4.53293641955336	9.38355654090617	5.48451857464435
lncRNA_2258	7.32096186183395	7.42869835667735	4.34676674761798	8.79928783236716	4.993299736869
lncRNA_2259	7.32096186183395	7.42869835667735	4.34676674761798	8.79928783236716	4.993299736869
lncRNA_2260	7.11435616492514	7.1435634644846	4.34676674761798	8.60687808993666	4.1114512610343
lncRNA_2289	4.02265264700569	5.09123166081098	4.23406229109	8.19957007015866	3.48537003898307
