POC.47	POC.48	POC.50	POC.53	POC.57
lncRNA_005	3.67255807564258	3.67255807564258	8.34379994477193	3.67255807564258	5.12168191632349
lncRNA_007	9.15185641625201	6.15073232283648	9.57767214288519	6.22009735338052	7.2538153358739
lncRNA_025	8.85423825030263	6.33049424549772	11.5979007622737	5.22572527882127	8.61959024788777
lncRNA_034	7.36098497712257	7.48618918352137	4.37773712323388	7.75376937046164	9.94990395739329
lncRNA_035	8.15792152707499	4.569440699916	5.00400918267747	4.61936270413327	4.79772900748865
lncRNA_055	3.67255807564258	6.1927811267717	3.67255807564258	5.99100106344784	6.72155975443372
lncRNA_112	6.44656731297157	7.18485611148749	9.26240894075054	5.73751163076544	5.75360978481481
lncRNA_123	8.33435361808491	7.16436958827804	4.02777019461343	3.67255807564258	3.67255807564258
lncRNA_128	6.27512777982075	5.18142541238016	4.59874921658242	9.12782096573582	6.12484542530153
lncRNA_133	7.7443383720438	5.42971935438445	4.59874921658242	7.19337471592548	4.10704926035584
lncRNA_136	5.49887744937255	5.57061795317748	5.19368587384527	7.45121767495156	8.69867460294229
lncRNA_204	3.67255807564258	5.99228199623362	3.67255807564258	3.67255807564258	7.33990186386025
lncRNA_226	4.25672703110566	9.85016925250754	7.00383957116464	9.30340158933193	10.4078013190183
lncRNA_320	9.05164971871714	9.39132213631007	9.94825990713186	9.45656273479672	4.28474297111089
lncRNA_340	3.67255807564258	3.67255807564258	3.67255807564258	7.68104952440631	3.67255807564258
lncRNA_350	6.93931505998687	7.5739772889414	3.67255807564258	3.67255807564258	3.67255807564258
lncRNA_405	5.70181274862398	10.0167791845652	9.46320393633472	9.5042022532807	9.75740028421527
lncRNA_459	8.14715460152991	5.18142541238016	4.02777019461343	4.55129751974136	5.75360978481481
lncRNA_671	3.67255807564258	5.57061795317748	6.20551269105631	7.41019921232389	3.67255807564258
lncRNA_684	3.67255807564258	3.67255807564258	3.67255807564258	8.20012776686846	8.5449490728956
lncRNA_689	3.67255807564258	7.0793320218716	5.52532289070051	5.95200138673599	3.67255807564258
lncRNA_717	3.67255807564258	8.9494178916147	5.12170906570651	4.03591216061995	5.17609318421965
lncRNA_868	3.67255807564258	4.24520828894513	4.77188678415228	3.67255807564258	7.64856976559993
lncRNA_881	5.57023547274566	7.60460920807847	3.67255807564258	5.66557317971282	6.56792154156717
lncRNA_942	13.0546384693104	8.65715969874949	11.1260302730775	9.64275746074499	12.5083913821995
lncRNA_952	9.04297593397034	7.10107410613665	7.40126665679139	7.80203511303804	3.67255807564258
lncRNA_1052	8.05798470732533	7.26397106187732	9.12857285840887	4.47673987245533	8.14190889264298
lncRNA_1059	3.67255807564258	5.75607174413966	3.67255807564258	3.67255807564258	7.2314547756826
lncRNA_1060	3.67255807564258	3.67255807564258	4.28475520587998	6.53709246952848	6.97257859265793
lncRNA_1099	6.25468556969781	4.65202210408856	9.38318930090348	3.67255807564258	4.63011233054837
lncRNA_1100	4.38563302193815	7.17464978460677	4.37773712323388	6.35871058514916	3.67255807564258
lncRNA_1122	3.67255807564258	7.06833461997381	4.02777019461343	4.79602115333586	7.75395664936749
lncRNA_1123	8.28120033340629	4.0788029096884	8.40137149990068	6.82671865326377	9.07753772758119
lncRNA_1153	4.25672703110566	4.86139979723897	7.60592786102702	5.89125966325109	3.67255807564258
lncRNA_1160	4.49324280656334	11.3405417399371	12.2539214201	14.4520596967173	5.17609318421965
lncRNA_1161	6.23393241804183	10.358477997979	10.5105522862255	14.1155251960375	7.8300557740856
lncRNA_1170	8.49148703531115	6.25351000775008	6.18976647375997	6.44390867236848	3.67255807564258
lncRNA_1182	8.97163936940984	7.05725119139786	9.59662108237653	7.12724776569642	10.3158195795973
lncRNA_1201	8.37642734854884	7.9762301760856	8.14394902994569	8.03515150589879	4.10704926035584
lncRNA_1229	3.67255807564258	7.16436958827804	4.96168283216376	3.67255807564258	5.81799034985923
lncRNA_1284	8.28611446116313	3.67255807564258	6.53755843178773	8.23174815269016	3.67255807564258
lncRNA_1287	11.6501637623238	4.47726252482433	4.66037959079926	8.36957367271811	3.67255807564258
lncRNA_1313	7.05994544246554	7.23481634409908	3.67255807564258	7.18527527909765	7.44067551363461
lncRNA_1321	7.40701410771828	5.03346393571946	9.15831671503263	6.82671865326377	8.38797684700914
lncRNA_1379	3.67255807564258	6.63193400857262	5.82845401523137	8.24342874411363	4.28474297111089
lncRNA_1386	3.67255807564258	5.46648921177815	3.67255807564258	4.94451671964799	7.46957002845012
lncRNA_1436	5.73268507816648	7.30193751959648	6.46174146651931	6.31404785684134	9.83124833027308
lncRNA_1538	7.84116207262474	7.80243117102627	6.6778173691799	4.03591216061995	6.94526470178108
lncRNA_1602	3.67255807564258	4.0788029096884	3.67255807564258	7.77003925733429	3.67255807564258
lncRNA_1617	4.25672703110566	7.1224878517396	6.39522435884613	6.08378524792028	3.67255807564258
lncRNA_1644	3.67255807564258	5.50218407890594	3.67255807564258	7.06674550767442	3.67255807564258
lncRNA_1692	6.51641901583647	7.01202906910999	3.67255807564258	4.94451671964799	8.38294213657536
lncRNA_1721	7.40701410771828	3.67255807564258	3.67255807564258	5.93206288098736	8.11177457952899
lncRNA_1740	9.59115668962134	3.67255807564258	4.59874921658242	4.61936270413327	3.67255807564258
lncRNA_1761	4.08702876451195	8.13647628717179	7.6116944699398	5.29456096989562	3.67255807564258
lncRNA_1895	9.46267576825487	4.65202210408856	6.15771490613144	6.4846142366755	5.96630339425938
lncRNA_1896	8.54983108387734	3.67255807564258	9.05457838990251	6.52415778882481	3.67255807564258
lncRNA_1897	7.46035757232749	3.67255807564258	6.79509033706169	6.20378971606681	3.67255807564258
lncRNA_1937	5.90389514190908	5.03346393571946	5.15827752770228	8.69839018766719	3.67255807564258
lncRNA_1942	9.12471287659407	5.39179736109949	7.62315841480763	7.78612647725736	5.96630339425938
lncRNA_1957	5.79229428488482	5.99228199623362	3.67255807564258	7.6637302572174	7.49789139536045
lncRNA_1977	8.63313919500636	7.74864293759894	4.82292309162547	8.07929270681414	6.62103526669557
lncRNA_1985	3.67255807564258	3.67255807564258	3.67255807564258	6.72921475318379	6.62103526669557
lncRNA_2009	9.54481962019649	8.26636970125073	9.77867179476361	8.61099284100364	5.32523822736667
lncRNA_2027	7.79356772259921	4.72728897233078	8.43094268572009	4.39365867134214	5.06444107112528
lncRNA_2047	7.0366281886973	8.06684338701004	7.98009601264491	6.52415778882481	4.28474297111089
lncRNA_2066	10.228204734397	5.03346393571946	10.5051634536066	8.19612585587154	4.28474297111089
lncRNA_2067	9.91161383691312	5.0850441485877	7.46643891115423	8.69272587654693	5.27763186805634
lncRNA_2068	3.67255807564258	3.67255807564258	9.01827034539106	3.67255807564258	3.67255807564258
lncRNA_2073	3.67255807564258	7.4943965776735	4.17365109898851	4.18507822855424	3.67255807564258
lncRNA_2075	4.25672703110566	3.67255807564258	5.29374690215996	8.29297590961461	7.61451770327659
lncRNA_2085	9.08301425676202	8.29474872870663	5.92839512665961	5.82757618907087	5.908967329927
lncRNA_2104	7.36098497712257	4.0788029096884	7.11409760147401	3.67255807564258	7.20873699334213
lncRNA_2110	9.10540356384634	9.22945514450846	5.44359668033152	7.8072989921989	8.95747242386096
lncRNA_2182	6.79350811874737	9.03872734882212	5.69742712674014	8.48554229317519	10.3367728467778
lncRNA_2190	6.05537531272521	6.87964840379464	4.91753952392689	8.6841874115456	7.88101925212065
lncRNA_2227	7.49484369878078	5.86633287922059	3.67255807564258	6.95660609799607	3.67255807564258
lncRNA_2263	4.38563302193815	8.34083690910521	8.13997294845269	4.84806648598593	5.53839828195322
lncRNA_2314	3.67255807564258	5.57061795317748	6.53755843178773	7.57384270694231	7.30822617049193
lncRNA_2340	3.67255807564258	4.65202210408856	6.88425384957	12.7277788585917	5.53839828195322
lncRNA_2356	9.57921158356581	7.11182138989239	9.5131592801258	9.62205973232152	6.45518835899786
lncRNA_2364	6.03129491861128	3.67255807564258	6.66665278531614	3.67255807564258	7.95761660127141
lncRNA_2425	9.26307759379116	6.15073232283648	5.76460090029862	5.82757618907087	5.41505899124111
lncRNA_2463	3.67255807564258	4.569440699916	3.67255807564258	7.06674550767442	3.67255807564258
lncRNA_2464	4.38563302193815	3.67255807564258	3.67255807564258	7.33909962866823	4.4195925067584
lncRNA_2486	3.67255807564258	7.01202906910999	5.19368587384527	3.67255807564258	3.67255807564258
lncRNA_2532	3.67255807564258	5.91816218585916	7.54694556642442	4.29864594243192	9.40727682100523
lncRNA_2568	6.07903071141342	3.67255807564258	5.47144900777039	3.67255807564258	7.12623613988961
lncRNA_2570	6.56659237323019	3.67255807564258	6.69988271682269	4.61936270413327	8.20606047346038
lncRNA_2588	6.63079474286246	7.89814752012537	6.92213989128771	10.7268530079793	8.67416666602906
lncRNA_2598	3.67255807564258	3.67255807564258	3.67255807564258	7.970981275398	7.53480037242603
lncRNA_2600	7.09421716935094	4.0788029096884	3.67255807564258	5.58931747909143	3.67255807564258
lncRNA_2633	3.67255807564258	3.67255807564258	7.13032414911159	4.98949873277257	3.67255807564258
lncRNA_2639	3.67255807564258	4.0788029096884	3.67255807564258	9.82326190364528	5.0039839420636
lncRNA_2644	4.08702876451195	7.5739772889414	3.67255807564258	8.51473720783468	7.2314547756826
lncRNA_2651	3.67255807564258	6.64690725470753	3.67255807564258	6.45761069082398	7.59718282538615
lncRNA_2658	7.0828850947639	3.67255807564258	5.38589437795831	4.18507822855424	3.67255807564258
lncRNA_2670	5.53506980878632	5.39179736109949	3.67255807564258	5.11396427038556	8.75428806141688
lncRNA_2676	5.25553642680845	6.1927811267717	3.67255807564258	4.03591216061995	8.8810310300093
lncRNA_2677	7.30371311865993	8.1154080272599	5.65060224956638	3.67255807564258	7.85211941587863
lncRNA_2681	9.05740337203243	4.569440699916	6.48747729935347	4.68226311585173	6.24405689937834
lncRNA_2682	5.53506980878632	3.67255807564258	3.67255807564258	4.03591216061995	7.28671076240475
lncRNA_2683	3.67255807564258	8.82857635188686	9.08587240512169	8.42189192104254	4.28474297111089
lncRNA_2687	3.67255807564258	3.67255807564258	7.17791955959596	6.4846142366755	5.27763186805634
lncRNA_2688	5.11168404146325	8.80905158344106	4.28475520587998	7.59837036090591	6.31087449063654
lncRNA_2690	4.38563302193815	8.53962758024879	3.67255807564258	5.50811876237755	6.72155975443372
lncRNA_2691	5.49887744937255	8.91330370566464	4.96168283216376	7.00354386488497	8.7147845199535
lncRNA_2692	4.08702876451195	8.34536552321804	3.67255807564258	7.25656061110301	7.02567230736906
lncRNA_2695	3.67255807564258	5.46648921177815	7.71170678097191	4.74092398342263	4.10704926035584
lncRNA_2718	3.67255807564258	7.71397004644048	7.08940430947418	7.73178471481264	3.67255807564258
lncRNA_2720	3.67255807564258	5.5368729757745	7.96668215111519	7.85890128745738	3.67255807564258
lncRNA_2750	4.08702876451195	3.67255807564258	7.50416033402499	7.06674550767442	5.87933737683066
lncRNA_2774	5.00416055869563	3.67255807564258	5.35596826046352	7.47129316077905	7.26486518183268
lncRNA_2784	7.35159810156696	9.06639488506729	11.2582057467816	12.978880118216	8.58055688177149
lncRNA_2787	7.33263680496886	9.93512896596244	6.25168629800932	9.13827303285077	8.17142416411559
lncRNA_2813	8.31525169317068	3.67255807564258	4.02777019461343	6.78421703420438	6.31087449063654
lncRNA_2842	8.93772451261461	4.65202210408856	5.19368587384527	7.94257653624336	5.0039839420636
lncRNA_2865	10.2844541028704	13.2749586120093	8.15974423584552	12.8672885161367	12.5261713711182
lncRNA_2873	8.29589261865864	6.1719198070817	10.0835520696552	6.95660609799607	8.38797684700914
lncRNA_2877	7.67093942206093	5.91816218585916	7.04726809777821	8.05739169516582	4.4195925067584
lncRNA_2878	9.52834686292692	10.714486032746	6.35371703984272	10.9784032492299	11.1184299113842
lncRNA_2879	7.72995645010446	7.29254041052631	5.98491610535645	4.18507822855424	5.0039839420636
lncRNA_2881	5.79229428488482	4.65202210408856	3.67255807564258	3.67255807564258	7.18565021684678
lncRNA_2884	7.09421716935094	3.67255807564258	3.67255807564258	4.55129751974136	7.68183036914954
lncRNA_2937	3.67255807564258	5.03346393571946	7.13032414911159	5.93206288098736	3.67255807564258
lncRNA_2975	11.6338996254313	5.46648921177815	5.04469357147551	3.67255807564258	6.39518123141533
lncRNA_2992	3.67255807564258	3.67255807564258	6.97712778043106	3.67255807564258	3.67255807564258
lncRNA_2993	3.67255807564258	3.67255807564258	8.24734452265029	3.67255807564258	3.67255807564258
lncRNA_2996	3.67255807564258	4.24520828894513	7.13836836178412	3.67255807564258	3.67255807564258
lncRNA_2997	3.67255807564258	4.24520828894513	9.14451260230775	3.67255807564258	3.67255807564258
lncRNA_3050	3.67255807564258	3.67255807564258	3.67255807564258	3.67255807564258	7.02567230736906
lncRNA_3059	3.67255807564258	4.65202210408856	4.91753952392689	5.4508592854876	9.36198974538252
lncRNA_3099	8.58213853546914	4.47726252482433	4.66037959079926	5.07405673352551	5.87933737683066
lncRNA_3107	7.75857733997613	8.44577258157943	3.67255807564258	7.32444399623146	7.47907302731901
lncRNA_3113	8.08080147339348	8.42453324668412	7.45364036744677	3.67255807564258	5.12168191632349
lncRNA_3283	3.67255807564258	7.32976243861398	4.17365109898851	3.67255807564258	4.4195925067584
lncRNA_3302	3.67255807564258	3.67255807564258	5.49868087414805	8.35887774633669	3.67255807564258
lncRNA_3363	3.67255807564258	6.71945826712287	4.17365109898851	5.58931747909143	7.84480252795954
lncRNA_3369	9.58320429086947	3.67255807564258	3.67255807564258	8.89122566963784	3.67255807564258
lncRNA_3383	4.25672703110566	7.35705431119138	8.01526531492252	7.45121767495156	7.76175100663512
lncRNA_3409	3.67255807564258	4.569440699916	3.67255807564258	7.96628602185653	5.12168191632349
lncRNA_3413	7.13866109539031	7.67843680091215	3.67255807564258	6.29883109141196	3.67255807564258
lncRNA_3434	8.23620059549426	5.3121389143909	5.84906080464743	8.57756951134116	7.46000335819007
