#Position (bp)	insert size
91461.0	142.877362912045
739353.5	132.83298643619284
1943678.0	130.17401957589897
3239463.0	133.945704533689
4535248.0	130.48890133414287
5831033.0	129.05240166127746
7126818.0	129.93164674323984
8422603.0	139.99880019715678
9718388.0	139.02686633336106
1.1014173E7	134.0017942213698
1.2309958E7	133.73624069665186
1.3605743E7	131.56251966689268
1.4901528E7	131.7555823777912
1.6197313E7	131.67832858082912
1.7493098E7	131.78561721997977
1.8788883E7	129.55916016853976
2.0084668E7	133.13388458312787
2.1380453E7	128.75250976017847
2.2676238E7	130.19641999862836
2.3972023E7	129.418721434545
2.5267808E7	129.1677817752242
2.6563593E7	129.51520561488368
2.7859378E7	129.5897278650824
2.9155163E7	129.3338348758009
3.0450948E7	130.20154420532066
3.1746733E7	129.58934548199738
3.3042518E7	130.15148751726022
3.4338303E7	129.94569934018904
3.5634088E7	131.83344399753872
3.6929873E7	177.8970188197413
3.7638876E7	214.30323213910117
3.7748276E7	141.80026779736667
3.7878173E7	221.35524703213886
3.8159524E7	149.22610966057442
3.8425014E7	154.7617810760668
3.8642829E7	151.54813315339632
3.8834224E7	130.75154832205098
3.9521443E7	129.11672080157464
4.0817228E7	130.23007041016717
4.2113013E7	130.14913843815347
4.3408798E7	129.1157373863786
4.4704583E7	129.21326896338007
4.6000368E7	136.4543374677694
4.7296153E7	128.85436637840644
4.8591938E7	129.35329372447086
4.9887723E7	128.73207708365237
5.1183508E7	129.2722742659518
5.2479293E7	129.11295911295912
5.3775078E7	131.60741003679445
5.5070863E7	129.57415024661785
5.6366648E7	129.41540168364554
5.7662433E7	129.97706777445856
5.8958218E7	132.06338718345927
6.0254003E7	164.0696284699683
6.150379E7	143.68095720949097
6.21516825E7	162.06369756602797
6.2845573E7	160.9422859450727
6.4141358E7	152.5602847397301
6.5437143E7	131.06401471762297
6.6732928E7	129.82163559199915
6.8028713E7	130.71460416894936
6.9324498E7	136.97881917394113
7.0620283E7	130.6184939282397
7.1916068E7	130.43428275777399
7.3211853E7	130.37054667902572
7.4507638E7	131.54639255987067
7.5803423E7	132.3502617465228
7.7099208E7	129.67176478804384
7.8394993E7	129.47444022156094
7.9690778E7	129.9737967176941
8.0986563E7	129.00712830146625
8.2282348E7	130.2422520361378
8.3339431E7	129.41682090535497
8.39873235E7	157.37112161821895
8.4873918E7	136.77629866401256
8.6169703E7	129.91796594545244
8.7465488E7	131.23785786416758
8.8761273E7	129.04512990337125
9.0057058E7	129.47953774261725
9.1352843E7	128.3861567993813
9.2648628E7	132.1714523702734
9.3944413E7	129.09732075134966
9.5240198E7	129.93418503450022
9.6535983E7	130.58024831686632
9.7831768E7	129.5829559557856
9.9127553E7	130.89131966024445
9.98465655E7	142.77910422123932
1.00494458E8	129.52865502488356
1.01719123E8	131.6697738748212
1.03014908E8	140.23346951940653
1.04310693E8	135.7905973842347
1.05606478E8	129.62050668262518
1.06902263E8	131.19350536774022
1.08198048E8	132.63087672966356
1.09493833E8	132.40715730093945
1.10789618E8	130.89569996070128
1.12085403E8	132.83871930847206
1.13381188E8	132.20817089402192
1.14676973E8	158.12373944211097
1.153675075E8	149.55255579553636
1.160154E8	133.04709741888044
1.16692392E8	125.27006280530355
1.173402845E8	150.30101051342248
1.18390011E8	145.60749887992833
1.190379035E8	131.8034645399194
1.19860113E8	128.54919291682825
1.21155898E8	128.82040700425935
1.22451683E8	129.69564688167776
1.23747468E8	129.61871001533913
1.25043253E8	133.559455195789
1.26339038E8	134.3772884743803
1.27634823E8	133.62624699079802
1.28930608E8	132.36947239059344
1.30226393E8	133.07688335586602
1.310169255E8	190.44116383630688
1.31664818E8	129.3311442385173
1.32817963E8	129.46292859588115
1.34113748E8	129.63249791594953
1.35409533E8	128.8431435008677
1.36705318E8	130.05243261763363
1.38001103E8	128.99554740201418
1.39296888E8	128.67581188942884
1.40592673E8	129.5436402961484
1.41888458E8	128.77925293047463
1.43184243E8	128.2179243905999
1.44480028E8	130.35804815852424
1.45775813E8	143.98270562681859
1.47071598E8	143.6851243006287
1.48367383E8	168.29532855253788
1.49663168E8	129.79166792700687
1.50958953E8	130.18641377778602
1.52254738E8	130.3374132798426
1.53550523E8	130.25152373792864
1.54846308E8	133.33616768688555
1.56142093E8	130.35453839666965
1.57437878E8	140.0201049746665
1.58733663E8	137.42401687938488
1.60029448E8	139.02446269968777
1.61325233E8	132.4499122250028
1.62621018E8	130.49753625118487
1.63916803E8	131.0536263907158
1.65212588E8	134.62317454945426
1.66508373E8	136.45785991089554
1.67804158E8	131.4555645324177
1.69022331E8	224.250852151683
1.696702235E8	138.9208954390666
1.70395728E8	128.0604923891654
1.71691513E8	128.4095275088717
1.72987298E8	127.94951342934993
1.74283083E8	128.41707706595
1.75578868E8	132.8636484860089
1.76874653E8	129.14153423470202
1.78170438E8	129.6048104679553
1.79466223E8	129.06873059052938
1.80762008E8	135.6543914090365
1.82057793E8	137.4218860018204
1.83353578E8	137.565294685336
1.84649363E8	135.42164196883786
1.85945148E8	132.5255297679112
1.87240933E8	132.74730218706972
1.88288774E8	147.2416307456794
1.889366665E8	132.36176709169956
1.89832503E8	129.7604841966544
1.90797007E8	130.9595506545502
1.914448995E8	135.48073939202027
1.92424073E8	130.5088194373482
1.93719858E8	129.03489721867746
1.95015643E8	137.20895437897323
1.96311428E8	132.958164537239
1.97607213E8	131.33660353450512
1.98902998E8	131.0785134099617
2.00198783E8	133.16604798312682
2.01494568E8	131.74330635041704
2.02790353E8	129.43566782443952
2.04086138E8	131.46544447231523
2.048918285E8	144.34095760902713
2.05539721E8	130.03442528181907
2.06677708E8	128.87615867158672
2.07973493E8	129.42770812731825
2.09269278E8	131.35484381380155
2.10565063E8	138.3241689939852
2.11860848E8	137.03251646039942
2.13156633E8	138.26495444636967
2.14452418E8	133.35039082855653
2.15748203E8	131.16272351199223
2.17043988E8	133.28331774432007
2.18339773E8	132.78004219908502
2.19635558E8	128.7603227193404
2.20931343E8	130.48412222070658
2.22227128E8	130.2026650402898
2.23522913E8	143.22216653358026
2.24661752E8	161.5871569111384
2.253096445E8	139.94939415538133
2.26114483E8	131.68126476126082
2.27410268E8	133.39858066876485
2.28706053E8	131.46615147301313
2.30001838E8	137.141817710191
2.31297623E8	136.90227206136964
2.32593408E8	132.93885324174397
2.33889193E8	132.66947995963704
2.35184978E8	132.31239288284164
2.36480763E8	139.13080703743205
2.37776548E8	163.2008083102308
2.39072333E8	162.34993706167955
2.3993507E8	217.7753206261451
2.405829625E8	151.92473607786192
2.41663903E8	130.5260026481759
2.42959688E8	132.00210509556956
2.44255473E8	129.78186568464008
2.45551258E8	130.70358722201823
2.46847043E8	128.98870558081725
2.48142828E8	128.9644371190354
2.49438613E8	128.8327008386156
2.50734398E8	129.21308155543318
2.52030183E8	132.16137184597613
2.52917981E8	129.23392707356786
2.535658735E8	128.9917418939385
2.54621753E8	128.56541325390916
2.55917538E8	128.32799381275214
2.57213323E8	129.8168711076287
2.58509108E8	129.8969369342937
2.59804893E8	130.02389984539386
2.61100678E8	130.01004553010046
2.62396463E8	130.8237735764022
2.63692248E8	129.16479325980941
2.64988033E8	134.66207841227322
2.6590749E8	150.33782329243166
2.665553825E8	130.18381717459374
2.67579603E8	129.10226011484366
2.68875388E8	131.6955161020949
2.70171173E8	136.64098004597935
2.71466958E8	129.6847495442014
2.72762743E8	129.4580425307515
2.74058528E8	132.15221905885062
2.75354313E8	129.01639725314428
2.76650098E8	129.51269261921118
2.77945883E8	131.67663968187563
2.79241668E8	131.45520108936248
2.80537453E8	142.6937416925532
2.81833238E8	169.2750983135446
2.827405855E8	153.08601975026525
2.83388478E8	133.44863378552512
2.84424808E8	129.03542422963275
2.85720593E8	132.46781664008245
2.87016378E8	129.7732354345943
2.88312163E8	129.49924679658352
2.88994987E8	141.90449866565
2.896428795E8	128.93141736063282
2.90903733E8	131.91432322796842
2.92199518E8	130.91013907967033
2.93495303E8	133.14232242890202
2.94791088E8	128.91672472174068
2.96086873E8	131.48868293512456
2.97382658E8	131.07642662357338
2.98678443E8	130.25966328920637
2.99974228E8	129.67611612069237
3.01270013E8	130.5797227787844
3.02565798E8	131.08125929199983
3.03861583E8	131.39714984618806
3.05157368E8	129.53694146871604
3.063483E8	133.06107894134198
3.069961925E8	166.0261862917399
3.07748938E8	141.1297110536146
3.09044723E8	131.99559538065546
3.10340508E8	132.0510032409223
3.11636293E8	135.26541438718644
3.12932078E8	134.64729871492264
3.14227863E8	133.09385001427432
3.15523648E8	132.2605662620082
3.16819433E8	131.50377349813752
3.18115218E8	130.02279763697828
3.19411003E8	133.00607732377958
3.20706788E8	131.83714471216274
3.22002573E8	130.65238697919304
3.23298358E8	128.50781428496987
3.24594143E8	130.6294316814506
3.25889928E8	132.83569788822038
3.27185713E8	129.2105027495816
3.27857521E8	141.15715948777648
