Module	Section	Sample Name	Source
FastQC	all_sections	ACR-150-TP2_S2_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-150-TP2_S2_R2_001_fastqc.zip
FastQC	all_sections	ACR-145-TP2_S3_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-145-TP2_S3_R1_001_fastqc.zip
FastQC	all_sections	ACR-178-TP2_S1_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-178-TP2_S1_R2_001_fastqc.zip
FastQC	all_sections	ACR-140-TP2_S5_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-140-TP2_S5_R2_001_fastqc.zip
FastQC	all_sections	ACR-178-TP2_S1_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-178-TP2_S1_R1_001_fastqc.zip
FastQC	all_sections	ACR-173-TP2_S4_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-173-TP2_S4_R1_001_fastqc.zip
FastQC	all_sections	ACR-145-TP2_S3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-145-TP2_S3_R2_001_fastqc.zip
FastQC	all_sections	ACR-150-TP2_S2_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-150-TP2_S2_R1_001_fastqc.zip
FastQC	all_sections	ACR-140-TP2_S5_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-140-TP2_S5_R1_001_fastqc.zip
FastQC	all_sections	ACR-173-TP2_S4_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/deep-dive-expression/D-Apul/output/00.00-D-Apul-WGBS-reads-FastQC-MultiQC/raw-fastqc/ACR-173-TP2_S4_R2_001_fastqc.zip
