POR.71	POR.73	POR.76	POR.79	POR.82
lncRNA_005	8.14693277413722	7.87983728444124	3.32968175692274	7.84595201843504	8.15637918971855
lncRNA_013	8.5389888405878	3.32968175692274	7.71219855730797	4.09065456421214	7.08548218696903
lncRNA_014	8.5389888405878	3.32968175692274	7.71219855730797	4.09065456421214	7.08548218696903
lncRNA_070	10.6906503843365	10.6442789725206	5.39486105663443	11.3557872925912	8.47418543820296
lncRNA_252	3.32968175692274	6.77836962238855	3.32968175692274	3.32968175692274	7.62236122262697
lncRNA_255	8.91216959474842	8.85542695764525	7.44517641552117	3.32968175692274	3.32968175692274
lncRNA_256	4.50938794163877	11.7979108778511	3.82941742576029	8.45897510188468	8.04283444156352
lncRNA_258	15.4557599712462	16.1906243242981	15.0869192913508	7.91614907499978	7.1180138760271
lncRNA_261	10.2377390018151	8.57812539892065	5.77655104119162	11.6206591621516	9.06175743479772
lncRNA_264	3.32968175692274	8.58538757797946	4.03296890418492	3.32968175692274	7.72700441786421
lncRNA_289	7.91612297892248	10.8098788942141	4.31490120803435	7.4198612570657	8.95292057674268
lncRNA_290	7.80314972554869	10.6355656213716	4.31490120803435	7.29343407827727	8.83907932386854
lncRNA_371	8.31389796986409	8.76878951791628	3.82941742576029	5.0341986465047	5.83683059606449
lncRNA_382	9.76142142569129	4.81100648034355	8.82543353456036	4.09065456421214	9.68765591943646
lncRNA_423	4.50938794163877	9.39929069656888	4.84699375845072	10.2755631880534	10.5519330328282
lncRNA_426	9.50026131491877	5.41959552243271	4.03296890418492	3.87085195326066	8.86028378964509
lncRNA_427	9.50026131491877	5.41959552243271	4.03296890418492	3.87085195326066	8.86028378964509
lncRNA_521	4.50938794163877	6.72633728979472	11.3879755996216	10.8956614319764	9.35983657475765
lncRNA_522	4.50938794163877	6.72633728979472	11.3879755996216	10.8956614319764	9.35983657475765
lncRNA_523	4.50938794163877	6.72633728979472	11.3879755996216	10.8956614319764	9.35983657475765
lncRNA_524	4.50938794163877	6.72633728979472	11.3879755996216	10.8956614319764	9.35983657475765
lncRNA_525	4.50938794163877	6.72633728979472	11.3876475937642	10.8956614319764	9.35983657475765
lncRNA_526	4.50938794163877	6.72633728979472	11.3876475937642	10.8956614319764	9.35983657475765
lncRNA_527	4.50938794163877	6.72633728979472	11.3876475937642	10.8956614319764	9.35983657475765
lncRNA_541	11.0359133888367	9.91637277657292	5.20400600985296	10.8392934928584	11.67787867518
lncRNA_596	4.50938794163877	4.69105512600405	11.1269646379526	5.34035127538389	4.98673481853936
lncRNA_620	10.1770459211815	10.0110411171013	5.15138172890353	10.383080604462	10.0582808504898
lncRNA_626	6.96686515152093	3.32968175692274	3.32968175692274	9.01684952832487	7.93782515432299
lncRNA_641	8.20991081687421	13.5260330761303	8.09688971963245	8.15977721953784	6.89570348912403
lncRNA_642	4.21951414578141	9.87254714551244	4.52539026171228	9.89884185935249	8.07620034726536
lncRNA_643	4.21951414578141	9.87254714551244	4.52539026171228	9.89884185935249	8.07620034726536
lncRNA_660	6.59142892743356	6.2220068180113	7.50464878831759	9.15370472086598	11.5738308902977
lncRNA_674	3.73265352792974	7.4405671973604	3.32968175692274	3.32968175692274	9.23849632279654
lncRNA_676	9.36167152388232	5.27412925611207	8.79011320937352	6.73429506271252	4.57807598958498
lncRNA_678	8.60194690181185	4.69105512600405	8.32254682704628	3.87085195326066	4.19163073574834
lncRNA_703	4.78046407679321	8.40832898548455	3.32968175692274	3.32968175692274	3.94363399337198
lncRNA_728	9.81930782153581	10.2851093061476	7.94800112796687	4.8042972193004	8.62824837088493
lncRNA_772	3.32968175692274	8.62820832884643	3.32968175692274	4.39407371642462	3.32968175692274
lncRNA_821	8.77322490376255	4.20930402640161	4.18691669039432	4.39407371642462	8.27890946568435
lncRNA_833	4.21951414578141	9.48716967263058	3.68392692720312	3.32968175692274	7.85178158840231
lncRNA_836	3.73265352792974	10.832928701646	6.78890211070758	4.96250847639807	9.61128315237962
lncRNA_853	13.7629232342797	10.7351748061225	7.63451803052975	10.7121188967855	12.8130279386306
lncRNA_885	4.37621700352682	4.20930402640161	7.21511571335883	8.64081060349307	3.32968175692274
lncRNA_927	3.32968175692274	4.20930402640161	10.4206695030065	10.0833765092234	3.83221840077246
lncRNA_944	3.73265352792974	7.93778634325013	3.68392692720312	5.10182679582179	8.02243699169249
lncRNA_976	3.32968175692274	4.20930402640161	4.03296890418492	8.51653978425582	3.32968175692274
lncRNA_1057	10.1829374942895	5.10962180145381	5.30302586953426	9.43008194658163	4.03687278535309
lncRNA_1065	9.36513089396721	4.91927572696486	4.25342223678786	8.78829720731889	9.0962839961176
lncRNA_1200	8.77582724308786	8.5034161604951	3.32968175692274	4.09065456421214	8.96898088845722
lncRNA_1234	6.25586095685037	11.1926565680772	5.67312148523283	4.96250847639807	6.31902702847376
lncRNA_1288	3.32968175692274	3.32968175692274	4.03296890418492	4.09065456421214	9.11885073382125
lncRNA_1407	3.89774743610077	3.32968175692274	3.82941742576029	9.42408124931403	3.68592232080258
lncRNA_1437	8.11848886379188	16.9240175508963	7.74130800448611	8.06258287530183	9.10438415426898
lncRNA_1444	3.89774743610077	7.45653832133562	8.41307755739517	4.09065456421214	3.32968175692274
lncRNA_1468	8.97692207749223	4.91927572696486	10.5732639845156	10.0389179140964	9.59528115322915
lncRNA_1481	3.32968175692274	9.04640414079856	7.04491763076944	7.65380891755251	3.32968175692274
lncRNA_1487	3.32968175692274	3.32968175692274	6.70640057621486	7.95834304985304	3.83221840077246
lncRNA_1553	9.24070889243195	4.55577988927431	7.53348475053249	9.15732684837544	4.32027009145237
lncRNA_1573	10.1105988879272	8.19695396143862	4.18691669039432	8.18130415690279	9.16139940326506
lncRNA_1574	10.1105988879272	8.19695396143862	4.18691669039432	8.18130415690279	9.16139940326506
lncRNA_1600	3.32968175692274	3.32968175692274	3.32968175692274	7.65380891755251	7.5240888731175
lncRNA_1628	5.98910080546981	8.00437653764894	3.32968175692274	3.32968175692274	3.32968175692274
lncRNA_1653	8.85917007498507	5.01825581195567	3.94022859444584	6.79182053656316	8.59872568105906
lncRNA_1654	9.4828527906607	5.19460191370527	4.69832188086467	7.65380891755251	9.5124943272352
lncRNA_1690	15.4551262203017	14.7294537564157	10.5961572120637	14.7114221492888	16.3460335273853
lncRNA_1714	6.38610079503248	7.5782800837646	7.68248682831273	3.32968175692274	3.32968175692274
lncRNA_1722	4.78046407679321	5.92714297264002	4.37225444914344	4.09065456421214	9.71647360914923
lncRNA_1762	10.6337169992398	10.4865432691781	4.52539026171228	10.3737722840102	9.97945910175113
lncRNA_1764	10.1482257516308	9.88141944875137	4.84699375845072	9.35321642816139	9.15205206383523
lncRNA_1765	10.1442049797939	9.88141944875137	4.84699375845072	9.35321642816139	9.15205206383523
lncRNA_1805	5.1106730451667	9.2924615334153	4.42613989001353	3.32968175692274	4.8548655270756
lncRNA_1809	7.12295919527235	7.75642073021479	4.77516983697496	11.4975110181527	6.38530963803809
lncRNA_1838	10.4945850669162	6.80368708133713	4.84699375845072	9.00885175104174	9.51977953375403
lncRNA_1851	7.12295919527235	17.6586383805654	7.76983920616245	8.89629997347762	7.10509003824847
lncRNA_1876	8.21375692766154	10.9723187971788	9.6899680182954	8.76474065210522	3.68592232080258
lncRNA_1887	3.32968175692274	3.32968175692274	7.04491763076944	9.57251635087093	3.32968175692274
lncRNA_1944	8.35626305752547	6.49665764153231	7.78189550299438	3.32968175692274	3.68592232080258
lncRNA_1961	7.74048139694776	3.32968175692274	3.94022859444584	3.32968175692274	8.11845042873224
lncRNA_1978	9.19672898238211	3.95640797681129	6.94078126152737	4.09065456421214	4.03687278535309
lncRNA_2055	6.41346787589283	3.32968175692274	8.05116631795303	3.32968175692274	4.03687278535309
lncRNA_2134	3.32968175692274	4.20930402640161	3.32968175692274	6.13330873144235	9.08322833131023
lncRNA_2143	3.32968175692274	9.07762839980823	8.1349569619489	8.42329861663007	9.09303114701174
lncRNA_2197	12.6154816272662	13.3701071092514	13.4832482552126	6.61172194347667	12.6621167455588
lncRNA_2226	7.60629127976786	8.09881556224132	4.25342223678786	3.32968175692274	7.1747659073803
lncRNA_2254	8.48274441867814	10.1472368071371	3.82941742576029	4.25650104580505	8.80965201813294
lncRNA_2257	10.6995821718902	5.61109195262234	5.17797391157794	9.82562628824764	11.6064109321457
lncRNA_2258	11.0429487032715	6.46512790354475	4.81166017352899	8.70162828949993	11.3713009344684
lncRNA_2259	9.89782834074043	4.81100648034355	4.11409165483507	8.28435907290761	10.021120387704
lncRNA_2260	8.50173761570095	3.32968175692274	3.32968175692274	6.54620368089238	8.1216496233155
lncRNA_2314	4.56962022559152	9.79640873296477	5.43842653349648	3.87085195326066	4.74481496433801
lncRNA_2339	9.82559854701265	4.20930402640161	4.42613989001353	10.86166179423	9.61468917414945
lncRNA_2340	12.6379934427195	9.95890597417669	5.85706459699015	5.71522373928754	12.7636479756155
lncRNA_2387	5.50842691608333	6.52749645072746	13.5264208649031	5.90519768814484	11.5773258437716
lncRNA_2388	5.50842691608333	6.52749645072746	13.5264208649031	5.90519768814484	11.5773258437716
lncRNA_2389	5.50842691608333	6.52749645072746	13.5264208649031	5.90519768814484	11.5773258437716
lncRNA_2390	5.50842691608333	6.52749645072746	13.5264208649031	5.90519768814484	11.5773258437716
lncRNA_2391	4.30149126227143	4.55577988927431	8.95156114242181	3.32968175692274	7.73538998390317
lncRNA_2430	6.42695378011113	4.81100648034355	10.6186927988779	7.19778135824302	4.483226870895
lncRNA_2431	6.42695378011113	4.81100648034355	10.6186927988779	7.19778135824302	4.483226870895
